target_distance_m,rtx_repeat_count,amplitude_max_mean,amplitude_mean_mean,amplitude_max_std_across_repeats,primary_sgw_peak_mean,primary_sgw_early_energy_mean,ref_sgw_peak_mean,all_sgw_peak_mean_mean,pra_geometry_policy,pra_absorption_label,pra_absorption_value,pra_rir_peak_abs_value,pra_direct_delay_ms,pra_rt60_measured,pra_early_energy_50ms
0.5,1,5054.6395263671875,380.6703561059781,0.0,5054.6395263671875,190.5690195262432,5054.6395263671875,4913.080240885417,formal_ur10_fixed_tcp_reference_cond_C,high_absorption,0.7,1.9665515306355636,1.4583333333333333,0.10819086821308074,5.116326922138553
1.0,1,5171.296305338542,392.8050700613297,0.0,5171.296305338542,200.58060138175884,5171.296305338542,5120.441955566406,formal_ur10_fixed_tcp_reference_cond_C,high_absorption,0.7,0.9530572728706684,2.9166666666666665,0.11221235921502917,1.5072433065263058
1.5,1,5171.0710042317705,394.9804838225284,0.0,5171.0710042317705,170.5234452287356,5171.0710042317705,5120.381022135417,formal_ur10_fixed_tcp_reference_cond_C,high_absorption,0.7,0.6065081596315962,4.375,0.11432689634264463,0.7450184172116382
2.0,1,5171.120849609375,395.976329925214,0.0,5171.120849609375,156.229347191751,5171.120849609375,5120.343668619792,formal_ur10_fixed_tcp_reference_cond_C,high_absorption,0.7,0.442481146350827,5.833333333333333,0.11653517634032715,0.4795710934460658
2.5,1,5171.239339192708,396.4710862195159,0.0,5171.239339192708,155.76554151127735,5171.239339192708,5120.513285319011,formal_ur10_fixed_tcp_reference_cond_C,high_absorption,0.7,0.31921094393923316,7.291666666666667,0.1192003198281426,0.3451411177981398
3.0,1,5171.006591796875,396.6270441413857,0.0,5171.006591796875,157.11480277776718,5171.006591796875,5120.1376953125,formal_ur10_fixed_tcp_reference_cond_C,high_absorption,0.7,0.2672768977302433,8.75,0.12054083915165884,0.2824303061185567
