episode,step,sensor_x,sensor_x_actual,peak_idx,d3d_est,d_horiz_est,oracle_horiz_dist,drift,stationarity_ok,waveform_tag,posture_violation,sensor_pose_violation,ik_ok,q_shoulder_pan,q_shoulder_lift,q_elbow,q_wrist_1,q_wrist_2,q_wrist_3
0,0,0.7500000000000001,0.7500125827259154,nan,nan,nan,0.41912377125568,nan,,,False,False,True,-0.3559048446062071,-1.9422827602255286,1.9159096845209185,-1.5433485454462659,-1.570198448380908,-0.3558463412872569
1,0,0.7500000000000001,0.7500125827259154,nan,nan,nan,0.38537888640965823,nan,,,False,False,True,-0.3559048446062071,-1.9422827602255286,1.9159096845209185,-1.5433485454462659,-1.570198448380908,-0.3558463412872569
2,0,0.7500000000000001,0.7500125827259154,nan,nan,nan,0.2802492671370217,nan,,,False,False,True,-0.3559048446062071,-1.9422827602255286,1.9159096845209185,-1.5433485454462659,-1.570198448380908,-0.3558463412872569
3,0,0.7500000000000001,0.7500125827259154,nan,nan,nan,0.3116678258568911,nan,,,False,False,True,-0.3559048446062071,-1.9422827602255286,1.9159096845209185,-1.5433485454462659,-1.570198448380908,-0.3558463412872569
4,0,0.7500000000000001,0.7500125827259154,nan,nan,nan,0.29272676233613437,nan,,,False,False,True,-0.3559048446062071,-1.9422827602255286,1.9159096845209185,-1.5433485454462659,-1.570198448380908,-0.3558463412872569
5,0,0.7500000000000001,0.7500125827259154,nan,nan,nan,0.2780667708457315,nan,,,False,False,True,-0.3559048446062071,-1.9422827602255286,1.9159096845209185,-1.5433485454462659,-1.570198448380908,-0.3558463412872569
6,0,0.7500000000000001,0.7500125827259154,nan,nan,nan,0.4438724706091389,nan,,,False,False,True,-0.3559048446062071,-1.9422827602255286,1.9159096845209185,-1.5433485454462659,-1.570198448380908,-0.3558463412872569
7,0,0.7500000000000001,0.7500125827259154,nan,nan,nan,0.3191914593988664,nan,,,False,False,True,-0.3559048446062071,-1.9422827602255286,1.9159096845209185,-1.5433485454462659,-1.570198448380908,-0.3558463412872569
8,0,0.7500000000000001,0.7500125827259154,nan,nan,nan,0.35176542564842495,nan,,,False,False,True,-0.3559048446062071,-1.9422827602255286,1.9159096845209185,-1.5433485454462659,-1.570198448380908,-0.3558463412872569
9,0,0.7500000000000001,0.7500125827259154,nan,nan,nan,0.44381356584824194,nan,,,False,False,True,-0.3559048446062071,-1.9422827602255286,1.9159096845209185,-1.5433485454462659,-1.570198448380908,-0.3558463412872569
