episode,target_x,stop_sensor_x,d_horiz_est_stop,n_steps,reason,episode_valid,bar_x_pred,grasp_center_x_actual,align_error_x,aligned,bar_z_gain_m,grasp_lift_success,advance_ik_ok,lift_ik_ok,grasp_pose_peak_idx
0,1.1691237712556801,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,-0.06912548845678668,False,2.384185791015625e-07,False,True,True,19.0
1,1.1353788864096583,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,-0.035380557235778376,False,0.001198410987854004,False,True,True,19.0
2,1.0302492671370218,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,0.06974904233544965,False,2.086162567138672e-07,False,True,True,19.0
3,1.0616678258568912,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,0.03833048040002485,False,-0.02999982237815857,False,True,True,19.0
4,1.0427267623361345,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,0.05727152520745893,False,2.086162567138672e-07,False,True,True,19.0
5,1.0280667708457316,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,0.07193152600854535,False,2.086162567138672e-07,False,True,True,19.0
6,1.193872470609139,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,-0.09387321775823931,False,-1.4901161193847656e-07,False,True,True,19.0
7,1.0691914593988665,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,0.03080682450860639,False,0.0026336610317230225,False,True,True,20.0
8,1.101765425648425,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,-0.001767113861144587,True,0.062454432249069214,True,True,True,19.0
9,1.193813565848242,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,-0.09381528204351763,False,0.0,False,True,True,19.0
10,1.1340149562843076,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,-0.03401668375402789,False,1.4901161193847656e-07,False,True,True,19.0
11,1.1304322563637914,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,-0.030433967765868708,False,0.0014778673648834229,False,True,True,19.0
12,1.1169306869587405,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,-0.016932442840636774,True,-0.02999982237815857,False,True,True,20.0
13,1.024420739374244,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,0.075577542129456,False,2.086162567138672e-07,False,True,True,19.0
14,1.090334809464638,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,0.009663507286011175,True,0.05998709797859192,True,True,True,20.0
15,1.073008889753418,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,0.02698938542932172,False,-0.029999852180480957,False,True,True,19.0
16,1.124068028059882,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,-0.02406974142462115,False,0.06239676475524902,True,True,True,19.0
17,1.0896638076527718,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,0.010334417167602972,True,0.0600418746471405,True,True,True,19.0
18,1.1160862123395825,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,-0.01608796423345904,True,0.0033589601516723633,False,True,True,19.0
19,1.1726302712803776,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,-0.07263202970892291,False,2.9802322387695312e-08,False,True,True,19.0
20,1.1317958647044555,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,-0.031797602829040095,False,-0.02999970316886902,False,True,True,19.0
21,1.0774572474729711,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,0.02254109078973432,False,0.0006825625896453857,False,True,True,19.0
22,1.0306780196357235,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,0.06932024652093549,False,2.086162567138672e-07,False,True,True,19.0
23,1.1634884865652415,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,-0.06349022692114215,False,2.9802322387695312e-08,False,True,True,19.0
24,1.1012343333259162,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,-0.0012360364761958564,True,0.06053546071052551,True,True,True,19.0
25,1.0420714245548677,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,0.05792765313714643,False,-2.086162567138672e-07,False,True,True,19.0
26,1.0841117005452092,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,0.01588658982843061,True,0.06176331639289856,True,True,True,19.0
27,1.1868226748019974,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,-0.08682437246710162,False,0.0,False,True,True,19.0
28,1.0520237763268177,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,0.04797451192468305,False,0.0,False,True,True,19.0
29,1.017094330813606,0.7500000000000001,nan,1,open_fixed,True,1.1,1.0999994724425664,0.08290390664666791,False,2.086162567138672e-07,False,True,True,19.0
