episode,drift,peak_idx,phase,posture_violation,range_est,sensor_pose_violation,sensor_x,sensor_y,stationarity_ok,step,waveform_tag
6,0.0516831803519065,33.0,vantage,False,0.6349455645901982,False,0.5999997946343282,-0.00011364817998411109,False,2,ep006_v2
6,0.10961336769793067,32.0,vantage,False,0.6177410359227818,False,0.6000036213170103,0.07506928164335265,False,3,ep006_v3
6,0.033069071440059127,34.0,vantage,False,0.6521500932576147,False,0.6000102046531763,0.15008513033238582,True,4,ep006_v4
6,0.07130374856664558,33.0,approach,False,0.6058513596524857,False,0.6,0.0,False,0,ep006_s000
6,0.028834414283906214,30.0,approach,False,0.5515217105820326,False,0.6498626474842176,-0.0037035639409416948,True,1,ep006_s001
6,0.08537933126948512,26.0,approach,False,0.4781469608437572,False,0.6997252949684353,-0.0074071278818833896,False,2,ep006_s002
6,0.09849288778600739,23.0,approach,False,0.4221097810934275,False,0.7495879424526529,-0.011110691822825085,False,3,ep006_s003
6,0.004352402025044679,20.0,approach,False,0.3647694380638052,False,0.7994505899368706,-0.014814255763766779,True,4,ep006_s004
6,0.010322677685799113,18.0,approach,False,0.3254792642332621,False,0.8493132374210882,-0.018517819704708473,True,5,ep006_s005
7,0.08054126512922237,32.0,vantage,False,0.6177410359227818,False,0.5999957934818374,-0.15005880768331775,False,0,ep007_v0
7,0.03982418241958752,31.0,vantage,False,0.6005365072553653,False,0.5999973413369495,-0.07520637018598755,True,1,ep007_v1
7,0.09163715802889931,33.0,vantage,False,0.6349455645901982,False,0.5999997946343282,-0.00011364817998411109,False,2,ep007_v2
7,0.052765766380229145,34.0,vantage,False,0.6521500932576147,False,0.6000036213170103,0.07506928164335265,False,3,ep007_v3
7,0.0023048056052409676,35.0,vantage,False,0.6693546219250311,False,0.6000102046531763,0.15008513033238582,True,4,ep007_v4
7,0.022140261531197927,33.0,approach,False,0.6058513596524857,False,0.6,0.0,True,0,ep007_s000
7,0.012102434171533196,29.0,approach,False,0.5332919365165059,False,0.6487461168898988,-0.011127267775888143,True,1,ep007_s001
7,0.05561025589059877,26.0,approach,False,0.4781469608437572,False,0.6974922337797976,-0.022254535551776287,False,2,ep007_s002
7,0.06699295515433774,23.0,approach,False,0.4221097810934275,False,0.7462383506696965,-0.03338180332766443,False,3,ep007_s003
7,0.08332530934529284,20.0,approach,False,0.3647694380638052,False,0.7949844675595953,-0.044509071103552574,False,4,ep007_s004
7,0.013823511280005528,18.0,approach,False,0.3254792642332621,False,0.8437305844494941,-0.055636338879440715,True,5,ep007_s005
8,0.011987791605162878,24.0,vantage,False,0.48010480658345017,False,0.5999957934818374,-0.15005880768331775,True,0,ep008_v0
8,0.06702136684186889,23.0,vantage,False,0.4629002779160337,False,0.5999973413369495,-0.07520637018598755,False,1,ep008_v1
8,0.04689035881964906,22.0,vantage,False,0.44569574924861727,False,0.5999997946343282,-0.00011364817998411109,True,2,ep008_v2
8,0.0681203527943246,25.0,vantage,False,0.4973093352508666,False,0.6000036213170103,0.07506928164335265,False,3,ep008_v3
8,0.1276668173853819,24.0,vantage,False,0.48010480658345017,False,0.6000102046531763,0.15008513033238582,False,4,ep008_v4
8,0.004207250474403726,22.0,approach,False,0.40316832824303833,False,0.6,0.0,True,0,ep008_s000
8,0.012829030987483296,20.0,approach,False,0.3647694380638052,False,0.6499253250272864,-0.0027316516834699073,True,1,ep008_s001
8,0.0041724781994546345,17.0,approach,False,0.30539276860471054,False,0.6998506500545728,-0.0054633033669398146,True,2,ep008_s002
9,0.013340546684421216,33.0,vantage,False,0.6349455645901982,False,0.5999957934818374,-0.15005880768331775,True,0,ep009_v0
9,0.117022998010697,31.0,vantage,False,0.6005365072553653,False,0.5999973413369495,-0.07520637018598755,False,1,ep009_v1
9,0.05375621258215782,31.0,vantage,False,0.6005365072553653,False,0.5999997946343282,-0.00011364817998411109,False,2,ep009_v2
9,0.04369638448119793,30.0,vantage,False,0.5833319785879489,False,0.6000036213170103,0.07506928164335265,True,3,ep009_v3
9,0.04859933241690176,30.0,vantage,False,0.5833319785879489,False,0.6000102046531763,0.15008513033238582,True,4,ep009_v4
9,0.03796745367065833,31.0,approach,False,0.5696877184444767,False,0.6,0.0,True,0,ep009_s000
9,0.0778739228101124,27.0,approach,False,0.49661297708972535,False,0.6492374220138899,0.008699211080673072,False,1,ep009_s001
9,0.043114935914410214,24.0,approach,False,0.4409088628101414,False,0.6984748440277798,0.017398422161346145,True,2,ep009_s002
9,0.052841183880525715,21.0,approach,False,0.3840634402220124,False,0.7477122660416697,0.02609763324201922,False,3,ep009_s003
9,0.043793533556125995,19.0,approach,False,0.34525461820073744,False,0.7969496880555597,0.03479684432269229,True,4,ep009_s004
10,0.04206232982569933,30.0,vantage,False,0.5833319785879489,False,0.5999957934818374,-0.15005880768331775,True,0,ep010_v0
10,0.008969726934449753,30.0,vantage,False,0.5833319785879489,False,0.5999973413369495,-0.07520637018598755,True,1,ep010_v1
10,0.07177845509789925,29.0,vantage,False,0.5661274499205324,False,0.5999997946343282,-0.00011364817998411109,False,2,ep010_v2
10,0.05818629394424968,32.0,vantage,False,0.6177410359227818,False,0.6000036213170103,0.07506928164335265,False,3,ep010_v3
10,0.06827221954269334,33.0,vantage,False,0.6349455645901982,False,0.6000102046531763,0.15008513033238582,False,4,ep010_v4
10,0.09947756645571623,29.0,approach,False,0.5332919365165059,False,0.6,0.0,False,0,ep010_s000
10,0.03922906683164768,26.0,approach,False,0.4781469608437572,False,0.6490145562536439,-0.009877918569130506,True,1,ep010_s001
10,0.004692942285771986,24.0,approach,False,0.4409088628101414,False,0.6980291125072878,-0.019755837138261012,True,2,ep010_s002
10,0.034545406194956385,21.0,approach,False,0.3840634402220124,False,0.7470436687609318,-0.029633755707391518,True,3,ep010_s003
10,0.040941747389012385,19.0,approach,False,0.34525461820073744,False,0.7960582250145757,-0.039511674276522024,True,4,ep010_s004
11,0.003132279074517637,22.0,vantage,False,0.44569574924861727,False,0.5999957934818374,-0.15005880768331775,True,0,ep011_v0
11,0.031957986680372225,24.0,vantage,False,0.48010480658345017,False,0.5999973413369495,-0.07520637018598755,True,1,ep011_v1
11,0.10688317632704829,22.0,vantage,False,0.44569574924861727,False,0.5999997946343282,-0.00011364817998411109,False,2,ep011_v2
11,0.06052357261553541,23.0,vantage,False,0.4629002779160337,False,0.6000036213170103,0.07506928164335265,False,3,ep011_v3
11,0.06939040009235609,25.0,vantage,False,0.4973093352508666,False,0.6000102046531763,0.15008513033238582,False,4,ep011_v4
11,0.043804788067361766,22.0,approach,False,0.40316832824303833,False,0.6,0.0,True,0,ep011_s000
11,0.0389511230789561,19.0,approach,False,0.34525461820073744,False,0.6495725359184259,-0.0065240848106363596,True,1,ep011_s001
12,0.0911741452470926,28.0,vantage,False,0.5489229212531159,False,0.5999957934818374,-0.15005880768331775,False,0,ep012_v0
12,0.01654437067543117,24.0,vantage,False,0.48010480658345017,False,0.5999973413369495,-0.07520637018598755,True,1,ep012_v1
12,0.014503422177180163,23.0,vantage,False,0.4629002779160337,False,0.5999997946343282,-0.00011364817998411109,True,2,ep012_v2
12,0.030331747457859024,25.0,vantage,False,0.4973093352508666,False,0.6000036213170103,0.07506928164335265,True,3,ep012_v3
12,0.06623281229370999,23.0,vantage,False,0.4629002779160337,False,0.6000102046531763,0.15008513033238582,False,4,ep012_v4
12,0.013119615604007052,23.0,approach,False,0.4221097810934275,False,0.6,0.0,True,0,ep012_s000
12,0.04505328799025543,20.0,approach,False,0.3647694380638052,False,0.6486876886481143,0.011380200969415,True,1,ep012_s001
12,0.027232373576138048,18.0,approach,False,0.3254792642332621,False,0.6973753772962287,0.02276040193883,True,2,ep012_s002
13,0.0772899038510625,28.0,vantage,False,0.5489229212531159,False,0.5999957934818374,-0.15005880768331775,False,0,ep013_v0
13,0.07396904706619116,25.0,vantage,False,0.4973093352508666,False,0.5999973413369495,-0.07520637018598755,False,1,ep013_v1
13,0.1008350373183506,23.0,vantage,False,0.4629002779160337,False,0.5999997946343282,-0.00011364817998411109,False,2,ep013_v2
13,0.06881985843999112,22.0,vantage,False,0.44569574924861727,False,0.6000036213170103,0.07506928164335265,False,3,ep013_v3
13,0.08123645179343203,25.0,vantage,False,0.4973093352508666,False,0.6000102046531763,0.15008513033238582,False,4,ep013_v4
13,0.028812982520070026,23.0,approach,False,0.4221097810934275,False,0.6,0.0,True,0,ep013_s000
13,0.02839832488846175,20.0,approach,False,0.3647694380638052,False,0.6487026869929358,0.011315841977869962,True,1,ep013_s001
13,0.0020124583412759363,18.0,approach,False,0.3254792642332621,False,0.6974053739858715,0.022631683955739924,True,2,ep013_s002
14,0.03479229368268807,25.0,vantage,False,0.4973093352508666,False,0.5999957934818374,-0.15005880768331775,True,0,ep014_v0
14,0.013812228380682197,25.0,vantage,False,0.4973093352508666,False,0.5999973413369495,-0.07520637018598755,True,1,ep014_v1
14,0.04021948304647516,25.0,vantage,False,0.4973093352508666,False,0.5999997946343282,-0.00011364817998411109,True,2,ep014_v2
14,0.07583266988943278,26.0,vantage,False,0.514513863918283,False,0.6000036213170103,0.07506928164335265,False,3,ep014_v3
14,0.06469223840540815,27.0,vantage,False,0.5317183925856995,False,0.6000102046531763,0.15008513033238582,False,4,ep014_v4
14,0.0305882862817324,25.0,approach,False,0.4595830446477098,False,0.6,0.0,True,0,ep014_s000
14,0.048462358767488486,22.0,approach,False,0.40316832824303833,False,0.6495791014994441,-0.0064740014293959095,True,1,ep014_s001
14,0.023779337807885326,20.0,approach,False,0.3647694380638052,False,0.6991582029988882,-0.012948002858791819,True,2,ep014_s002
14,0.0006861814621595294,17.0,approach,False,0.30539276860471054,False,0.7487373044983323,-0.01942200428818773,True,3,ep014_s003
15,0.0021237221859270595,27.0,vantage,False,0.5317183925856995,False,0.5999957934818374,-0.15005880768331775,True,0,ep015_v0
15,0.009298159299059451,24.0,vantage,False,0.48010480658345017,False,0.5999973413369495,-0.07520637018598755,True,1,ep015_v1
15,0.043101083701511736,25.0,vantage,False,0.4973093352508666,False,0.5999997946343282,-0.00011364817998411109,True,2,ep015_v2
15,0.07273730408180056,26.0,vantage,False,0.514513863918283,False,0.6000036213170103,0.07506928164335265,False,3,ep015_v3
15,0.034017934691120744,28.0,vantage,False,0.5489229212531159,False,0.6000102046531763,0.15008513033238582,True,4,ep015_v4
15,0.006898825029252329,25.0,approach,False,0.4595830446477098,False,0.6,0.0,True,0,ep015_s000
15,0.02589803740698554,22.0,approach,False,0.40316832824303833,False,0.6497397184295458,-0.005095135969677326,True,1,ep015_s001
15,0.04334085982411153,20.0,approach,False,0.3647694380638052,False,0.6994794368590916,-0.010190271939354652,True,2,ep015_s002
15,0.02321102173894145,17.0,approach,False,0.30539276860471054,False,0.7492191552886375,-0.015285407909031979,True,3,ep015_s003
16,0.0373806036329971,27.0,vantage,False,0.5317183925856995,False,0.5999957934818374,-0.15005880768331775,True,0,ep016_v0
16,0.07850944631422482,26.0,vantage,False,0.514513863918283,False,0.5999973413369495,-0.07520637018598755,False,1,ep016_v1
16,0.01454087876145422,26.0,vantage,False,0.514513863918283,False,0.5999997946343282,-0.00011364817998411109,True,2,ep016_v2
16,0.02598576290600939,27.0,vantage,False,0.5317183925856995,False,0.6000036213170103,0.07506928164335265,True,3,ep016_v3
16,0.010842311350338989,28.0,vantage,False,0.5489229212531159,False,0.6000102046531763,0.15008513033238582,True,4,ep016_v4
16,0.11982702620464539,26.0,approach,False,0.4781469608437572,False,0.6,0.0,False,0,ep016_s000
16,0.0495743972363603,26.0,approach,False,0.4781469608437572,False,0.6498525889684761,-0.0038365835244615018,True,1,ep016_s001
16,0.03189605365627051,21.0,approach,False,0.3840634402220124,False,0.6997051779369523,-0.0076731670489230035,True,2,ep016_s002
16,0.020725539322154384,18.0,approach,False,0.3254792642332621,False,0.7495577669054285,-0.011509750573384506,True,3,ep016_s003
17,0.05805030759489491,28.0,vantage,False,0.5489229212531159,False,0.5999957934818374,-0.15005880768331775,False,0,ep017_v0
17,0.09950227472893634,25.0,vantage,False,0.4973093352508666,False,0.5999973413369495,-0.07520637018598755,False,1,ep017_v1
17,0.03219956971576611,24.0,vantage,False,0.48010480658345017,False,0.5999997946343282,-0.00011364817998411109,True,2,ep017_v2
17,0.005169318661165864,23.0,vantage,False,0.4629002779160337,False,0.6000036213170103,0.07506928164335265,True,3,ep017_v3
17,0.04380225369823736,23.0,vantage,False,0.4629002779160337,False,0.6000102046531763,0.15008513033238582,True,4,ep017_v4
17,0.005062494588724402,24.0,approach,False,0.4409088628101414,False,0.6,0.0,True,0,ep017_s000
17,0.0450452341119326,21.0,approach,False,0.3840634402220124,False,0.6475697505950624,0.01539866319923773,True,1,ep017_s001
17,0.007519139003182925,18.0,approach,False,0.3254792642332621,False,0.6951395011901248,0.03079732639847546,True,2,ep017_s002
18,0.007912989386852034,31.0,vantage,False,0.6005365072553653,False,0.5999957934818374,-0.15005880768331775,True,0,ep018_v0
18,0.023351530455006795,28.0,vantage,False,0.5489229212531159,False,0.5999973413369495,-0.07520637018598755,True,1,ep018_v1
18,0.06415034840313211,27.0,vantage,False,0.5317183925856995,False,0.5999997946343282,-0.00011364817998411109,False,2,ep018_v2
18,0.0006260923836443495,27.0,vantage,False,0.5317183925856995,False,0.6000036213170103,0.07506928164335265,True,3,ep018_v3
18,0.11149650373853444,28.0,vantage,False,0.5489229212531159,False,0.6000102046531763,0.15008513033238582,False,4,ep018_v4
18,0.07989522842875868,29.0,approach,False,0.5332919365165059,False,0.6,0.0,False,0,ep018_s000
18,0.03953905930805996,27.0,approach,False,0.49661297708972535,False,0.6492473431573266,0.008642869427713997,True,1,ep018_s001
18,0.17414859144956538,22.0,approach,False,0.40316832824303833,False,0.6984946863146532,0.017285738855427994,False,2,ep018_s002
18,0.00874852197393572,19.0,approach,False,0.34525461820073744,False,0.7477420294719798,0.02592860828314199,True,3,ep018_s003
19,0.047436410252987914,31.0,vantage,False,0.6005365072553653,False,0.5999957934818374,-0.15005880768331775,True,0,ep019_v0
19,0.00763562254946627,31.0,vantage,False,0.6005365072553653,False,0.5999973413369495,-0.07520637018598755,True,1,ep019_v1
19,0.11999485325871681,32.0,vantage,False,0.6177410359227818,False,0.5999997946343282,-0.00011364817998411109,False,2,ep019_v2
19,0.004676026293207868,33.0,vantage,False,0.6349455645901982,False,0.6000036213170103,0.07506928164335265,True,3,ep019_v3
19,0.021216209695557115,36.0,vantage,False,0.6865591505924477,False,0.6000102046531763,0.15008513033238582,True,4,ep019_v4
19,0.0005439309999775425,32.0,approach,False,0.5877958722745096,False,0.6,0.0,True,0,ep019_s000
19,0.134772853046451,29.0,approach,False,0.5332919365165059,False,0.6478066703277373,-0.014646578855658982,False,1,ep019_s001
19,0.05346554819830399,26.0,approach,False,0.4781469608437572,False,0.6956133406554746,-0.029293157711317963,False,2,ep019_s002
19,0.04233999964381493,24.0,approach,False,0.4409088628101414,False,0.743420010983212,-0.043939736566976945,True,3,ep019_s003
19,0.007848765238786031,21.0,approach,False,0.3840634402220124,False,0.7912266813109493,-0.058586315422635926,True,4,ep019_s004
19,0.029717147219162438,18.0,approach,False,0.3254792642332621,False,0.8390333516386866,-0.07323289427829491,True,5,ep019_s005
20,0.09946964492731036,27.0,vantage,False,0.5317183925856995,False,0.5999957934818374,-0.15005880768331775,False,0,ep020_v0
20,0.07279127008062189,24.0,vantage,False,0.48010480658345017,False,0.5999973413369495,-0.07520637018598755,False,1,ep020_v1
20,0.08117574588743096,27.0,vantage,False,0.5317183925856995,False,0.5999997946343282,-0.00011364817998411109,False,2,ep020_v2
20,0.04906504026454799,26.0,vantage,False,0.514513863918283,False,0.6000036213170103,0.07506928164335265,True,3,ep020_v3
20,0.09271869382971633,29.0,vantage,False,0.5661274499205324,False,0.6000102046531763,0.15008513033238582,False,4,ep020_v4
20,0.04363935685881303,27.0,approach,False,0.49661297708972535,False,0.6,0.0,True,0,ep020_s000
20,0.03775223652959162,22.0,approach,False,0.40316832824303833,False,0.6494185504467618,-0.007603083041823245,True,1,ep020_s001
20,0.01986686788662147,19.0,approach,False,0.34525461820073744,False,0.6988371008935236,-0.01520616608364649,True,2,ep020_s002
21,0.1077196093153829,26.0,vantage,False,0.514513863918283,False,0.5999957934818374,-0.15005880768331775,False,0,ep021_v0
21,0.06178100185937527,26.0,vantage,False,0.514513863918283,False,0.5999973413369495,-0.07520637018598755,False,1,ep021_v1
21,0.07138079387983039,27.0,vantage,False,0.5317183925856995,False,0.5999997946343282,-0.00011364817998411109,False,2,ep021_v2
21,0.09615108969747288,30.0,vantage,False,0.5833319785879489,False,0.6000036213170103,0.07506928164335265,False,3,ep021_v3
21,0.008176657826684855,31.0,vantage,False,0.6005365072553653,False,0.6000102046531763,0.15008513033238582,True,4,ep021_v4
21,0.0652975533720057,27.0,approach,False,0.49661297708972535,False,0.6,0.0,False,0,ep021_s000
21,0.16223138705604218,24.0,approach,False,0.4409088628101414,False,0.6467798132775968,-0.017653585180160435,False,1,ep021_s001
21,0.015857191330550253,24.0,approach,False,0.4409088628101414,False,0.6935596265551935,-0.03530717036032087,True,2,ep021_s002
21,0.009510353667928649,19.0,approach,False,0.34525461820073744,False,0.7403394398327903,-0.052960755540481304,True,3,ep021_s003
22,0.024963654308018165,36.0,vantage,False,0.6865591505924477,False,0.5999957934818374,-0.15005880768331775,True,0,ep022_v0
22,0.01211459207476244,35.0,vantage,False,0.6693546219250311,False,0.5999973413369495,-0.07520637018598755,True,1,ep022_v1
22,0.04901860509537689,32.0,vantage,False,0.6177410359227818,False,0.5999997946343282,-0.00011364817998411109,True,2,ep022_v2
22,0.07360138648811608,33.0,vantage,False,0.6349455645901982,False,0.6000036213170103,0.07506928164335265,False,3,ep022_v3
22,0.05453278707267758,31.0,vantage,False,0.6005365072553653,False,0.6000102046531763,0.15008513033238582,False,4,ep022_v4
22,0.049319756074249224,32.0,approach,False,0.5877958722745096,False,0.6,0.0,True,0,ep022_s000
22,0.025224749462527615,31.0,approach,False,0.5696877184444767,False,0.6477675221487599,0.014773754694312958,True,1,ep022_s001
22,0.050622775726561466,27.0,approach,False,0.49661297708972535,False,0.6955350442975198,0.029547509388625916,False,2,ep022_s002
22,0.03278282197560629,24.0,approach,False,0.4409088628101414,False,0.7433025664462797,0.04432126408293888,True,3,ep022_s003
22,0.006761001686730354,21.0,approach,False,0.3840634402220124,False,0.7910700885950396,0.05909501877725183,True,4,ep022_s004
22,0.05285101854339192,19.0,approach,False,0.34525461820073744,False,0.8388376107437995,0.07386877347156479,False,5,ep022_s005
23,0.04633607822214391,30.0,vantage,False,0.5833319785879489,False,0.5999957934818374,-0.15005880768331775,True,0,ep023_v0
23,0.12154881043088504,27.0,vantage,False,0.5317183925856995,False,0.5999973413369495,-0.07520637018598755,False,1,ep023_v1
23,0.05674219108463006,25.0,vantage,False,0.4973093352508666,False,0.5999997946343282,-0.00011364817998411109,False,2,ep023_v2
23,0.07900569882318877,24.0,vantage,False,0.48010480658345017,False,0.6000036213170103,0.07506928164335265,False,3,ep023_v3
23,0.05529725581398464,24.0,vantage,False,0.48010480658345017,False,0.6000102046531763,0.15008513033238582,False,4,ep023_v4
23,0.060599387744346304,25.0,approach,False,0.4595830446477098,False,0.6,0.0,False,0,ep023_s000
23,0.018736606768395142,22.0,approach,False,0.40316832824303833,False,0.646287512968173,0.018906775061369382,True,1,ep023_s001
23,0.03178542425569683,20.0,approach,False,0.3647694380638052,False,0.692575025936346,0.037813550122738765,True,2,ep023_s002
23,0.0663564497804968,17.0,approach,False,0.30539276860471054,False,0.738862538904519,0.05672032518410815,False,3,ep023_s003
24,0.13680000260813766,25.0,vantage,False,0.4973093352508666,False,0.5999957934818374,-0.15005880768331775,False,0,ep024_v0
24,0.030242232450879404,24.0,vantage,False,0.48010480658345017,False,0.5999973413369495,-0.07520637018598755,True,1,ep024_v1
24,0.006843233789215551,24.0,vantage,False,0.48010480658345017,False,0.5999997946343282,-0.00011364817998411109,True,2,ep024_v2
24,0.019036800070835105,25.0,vantage,False,0.4973093352508666,False,0.6000036213170103,0.07506928164335265,True,3,ep024_v3
24,0.02060168704338282,26.0,vantage,False,0.514513863918283,False,0.6000102046531763,0.15008513033238582,True,4,ep024_v4
24,0.044471885787746204,24.0,approach,False,0.4409088628101414,False,0.6,0.0,True,0,ep024_s000
24,0.03914233779561539,24.0,approach,False,0.4409088628101414,False,0.6498469723887728,-0.003908880104699956,True,1,ep024_s001
24,0.024196242514103683,19.0,approach,False,0.34525461820073744,False,0.6996939447775455,-0.007817760209399912,True,2,ep024_s002
25,0.06835738692830652,26.0,vantage,False,0.514513863918283,False,0.5999957934818374,-0.15005880768331775,False,0,ep025_v0
25,0.02668867556240637,24.0,vantage,False,0.48010480658345017,False,0.5999973413369495,-0.07520637018598755,True,1,ep025_v1
