episode,drift,peak_idx,phase,posture_violation,range_est,sensor_pose_violation,sensor_x,sensor_y,stationarity_ok,step,waveform_tag
7,0.04527414525119427,16.0,approach,False,0.28492933580031876,False,0.9000000000000002,0.0,True,6,ep007_s006
8,0.044112645958935354,24.0,vantage,False,inf,False,0.5999957934818374,-0.15005880768331775,True,0,ep008_v0
8,0.03733321946834935,23.0,vantage,False,inf,False,0.5999973413369495,-0.07520637018598755,True,1,ep008_v1
8,0.05591519343761231,22.0,vantage,False,inf,False,0.5999997946343282,-0.00011364817998411109,False,2,ep008_v2
8,0.07488590924159891,25.0,vantage,False,inf,False,0.6000036213170103,0.07506928164335265,False,3,ep008_v3
8,0.09165847881052525,24.0,vantage,False,inf,False,0.6000102046531763,0.15008513033238582,False,4,ep008_v4
8,0.07536269379574996,22.0,approach,False,0.40316832824303833,False,0.6,0.0,False,0,ep008_s000
8,0.024463097892779395,19.0,approach,False,0.34525461820073744,False,0.65,0.0,True,1,ep008_s001
8,0.027594312014861507,17.0,approach,False,0.30539276860471054,False,0.7000000000000001,0.0,True,2,ep008_s002
8,0.046942385115890654,14.0,approach,False,0.24248849005002188,False,0.7500000000000001,0.0,True,3,ep008_s003
8,0.004561804617945191,12.0,approach,False,0.19693799955115812,False,0.8000000000000002,0.0,True,4,ep008_s004
8,0.033328835120826024,24.0,approach,False,0.4409088628101414,False,0.8500000000000002,0.0,True,5,ep008_s005
8,0.011355725230977956,21.0,approach,False,0.3840634402220124,False,0.9000000000000002,0.0,True,6,ep008_s006
9,3.955293126554215e-05,34.0,vantage,False,inf,False,0.5999957934818374,-0.15005880768331775,True,0,ep009_v0
9,0.0538852618511478,31.0,vantage,False,inf,False,0.5999973413369495,-0.07520637018598755,False,1,ep009_v1
9,0.06588856048003937,31.0,vantage,False,inf,False,0.5999997946343282,-0.00011364817998411109,False,2,ep009_v2
9,0.02737293750778599,30.0,vantage,False,inf,False,0.6000036213170103,0.07506928164335265,True,3,ep009_v3
9,0.07708806257578776,30.0,vantage,False,inf,False,0.6000102046531763,0.15008513033238582,False,4,ep009_v4
9,0.06499805453043185,31.0,approach,False,0.5696877184444767,False,0.6,0.0,False,0,ep009_s000
9,0.05586348830227344,27.0,approach,False,0.49661297708972535,False,0.65,0.0,False,1,ep009_s001
9,0.04949824099231158,24.0,approach,False,0.4409088628101414,False,0.7000000000000001,0.0,True,2,ep009_s002
9,0.03820302608328758,22.0,approach,False,0.40316832824303833,False,0.7500000000000001,0.0,True,3,ep009_s003
9,0.012635781745856407,19.0,approach,False,0.34525461820073744,False,0.8000000000000002,0.0,True,4,ep009_s004
9,0.0420143002672006,19.0,approach,False,0.34525461820073744,False,0.8500000000000002,0.0,True,5,ep009_s005
9,0.044493364643743864,15.0,approach,False,0.2640013282097407,False,0.9000000000000002,0.0,True,6,ep009_s006
10,0.01688151683931664,30.0,vantage,False,inf,False,0.5999957934818374,-0.15005880768331775,True,0,ep010_v0
10,0.057243132645442465,30.0,vantage,False,inf,False,0.5999973413369495,-0.07520637018598755,False,1,ep010_v1
10,0.06439037668652772,29.0,vantage,False,inf,False,0.5999997946343282,-0.00011364817998411109,False,2,ep010_v2
10,0.06681434639034234,32.0,vantage,False,inf,False,0.6000036213170103,0.07506928164335265,False,3,ep010_v3
10,0.02933323138373159,33.0,vantage,False,inf,False,0.6000102046531763,0.15008513033238582,True,4,ep010_v4
10,0.006283988880653591,29.0,approach,False,0.5332919365165059,False,0.6,0.0,True,0,ep010_s000
10,0.02938067463393039,26.0,approach,False,0.4781469608437572,False,0.65,0.0,True,1,ep010_s001
10,0.01994718068220487,24.0,approach,False,0.4409088628101414,False,0.7000000000000001,0.0,True,2,ep010_s002
10,0.012507437034658299,21.0,approach,False,0.3840634402220124,False,0.7500000000000001,0.0,True,3,ep010_s003
10,0.05620923680183875,19.0,approach,False,0.34525461820073744,False,0.8000000000000002,0.0,False,4,ep010_s004
10,0.012837167645049167,16.0,approach,False,0.28492933580031876,False,0.8500000000000002,0.0,True,5,ep010_s005
10,0.07105084114188877,14.0,approach,False,0.24248849005002188,False,0.9000000000000002,0.0,False,6,ep010_s006
11,0.03322064236363909,22.0,vantage,False,inf,False,0.5999957934818374,-0.15005880768331775,True,0,ep011_v0
11,0.026899425363405123,24.0,vantage,False,inf,False,0.5999973413369495,-0.07520637018598755,True,1,ep011_v1
11,0.053461865806581396,22.0,vantage,False,inf,False,0.5999997946343282,-0.00011364817998411109,False,2,ep011_v2
11,0.11500909747850234,23.0,vantage,False,inf,False,0.6000036213170103,0.07506928164335265,False,3,ep011_v3
11,0.00031325290408440497,25.0,vantage,False,inf,False,0.6000102046531763,0.15008513033238582,True,4,ep011_v4
11,0.0352312886325004,22.0,approach,False,0.40316832824303833,False,0.6,0.0,True,0,ep011_s000
11,0.0013276584496304932,19.0,approach,False,0.34525461820073744,False,0.65,0.0,True,1,ep011_s001
11,0.03906646221628593,17.0,approach,False,0.30539276860471054,False,0.7000000000000001,0.0,True,2,ep011_s002
11,0.007793144469687154,14.0,approach,False,0.24248849005002188,False,0.7500000000000001,0.0,True,3,ep011_s003
11,0.016314663686579505,12.0,approach,False,0.19693799955115812,False,0.8000000000000002,0.0,True,4,ep011_s004
11,0.0479521695679958,19.0,approach,False,0.34525461820073744,False,0.8500000000000002,0.0,True,5,ep011_s005
11,0.008810663938166973,20.0,approach,False,0.3647694380638052,False,0.9000000000000002,0.0,True,6,ep011_s006
12,0.13649372979856217,28.0,vantage,False,inf,False,0.5999957934818374,-0.15005880768331775,False,0,ep012_v0
12,0.07146266511725712,24.0,vantage,False,inf,False,0.5999973413369495,-0.07520637018598755,False,1,ep012_v1
12,0.02128550916425923,23.0,vantage,False,inf,False,0.5999997946343282,-0.00011364817998411109,True,2,ep012_v2
12,0.057812856318372664,25.0,vantage,False,inf,False,0.6000036213170103,0.07506928164335265,False,3,ep012_v3
12,0.012029542617375313,23.0,vantage,False,inf,False,0.6000102046531763,0.15008513033238582,True,4,ep012_v4
12,0.005492060447312847,23.0,approach,False,0.4221097810934275,False,0.6,0.0,True,0,ep012_s000
12,0.05661291118374082,20.0,approach,False,0.3647694380638052,False,0.65,0.0,False,1,ep012_s001
12,0.036331692828336246,18.0,approach,False,0.3254792642332621,False,0.7000000000000001,0.0,True,2,ep012_s002
12,0.02172534662639448,16.0,approach,False,0.28492933580031876,False,0.7500000000000001,0.0,True,3,ep012_s003
12,0.0074832968948762724,13.0,approach,False,0.22021949489159176,False,0.8000000000000002,0.0,True,4,ep012_s004
12,0.02805079461795774,20.0,approach,False,0.3647694380638052,False,0.8500000000000002,0.0,True,5,ep012_s005
12,0.0010510505033274114,19.0,approach,False,0.34525461820073744,False,0.9000000000000002,0.0,True,6,ep012_s006
13,0.09523852304338981,28.0,vantage,False,inf,False,0.5999957934818374,-0.15005880768331775,False,0,ep013_v0
13,0.06870213830000399,25.0,vantage,False,inf,False,0.5999973413369495,-0.07520637018598755,False,1,ep013_v1
13,0.031513576293606904,23.0,vantage,False,inf,False,0.5999997946343282,-0.00011364817998411109,True,2,ep013_v2
13,0.030344002754638024,22.0,vantage,False,inf,False,0.6000036213170103,0.07506928164335265,True,3,ep013_v3
13,0.044223753977191665,25.0,vantage,False,inf,False,0.6000102046531763,0.15008513033238582,True,4,ep013_v4
13,0.007098263777856967,23.0,approach,False,0.4221097810934275,False,0.6,0.0,True,0,ep013_s000
13,0.017493923805702093,21.0,approach,False,0.3840634402220124,False,0.65,0.0,True,1,ep013_s001
13,0.017511478900295408,18.0,approach,False,0.3254792642332621,False,0.7000000000000001,0.0,True,2,ep013_s002
13,0.02303114801123908,16.0,approach,False,0.28492933580031876,False,0.7500000000000001,0.0,True,3,ep013_s003
13,0.011339152344936538,13.0,approach,False,0.22021949489159176,False,0.8000000000000002,0.0,True,4,ep013_s004
13,0.02812956683685558,19.0,approach,False,0.34525461820073744,False,0.8500000000000002,0.0,True,5,ep013_s005
13,0.06809768342908958,19.0,approach,False,0.34525461820073744,False,0.9000000000000002,0.0,False,6,ep013_s006
14,0.0624826655026593,25.0,vantage,False,inf,False,0.5999957934818374,-0.15005880768331775,False,0,ep014_v0
14,0.09185588798144045,25.0,vantage,False,inf,False,0.5999973413369495,-0.07520637018598755,False,1,ep014_v1
14,0.17568323162760222,25.0,vantage,False,inf,False,0.5999997946343282,-0.00011364817998411109,False,2,ep014_v2
14,0.08875551213073037,26.0,vantage,False,inf,False,0.6000036213170103,0.07506928164335265,False,3,ep014_v3
14,0.010385011290641183,27.0,vantage,False,inf,False,0.6000102046531763,0.15008513033238582,True,4,ep014_v4
14,0.023274322264173967,25.0,approach,False,0.4595830446477098,False,0.6,0.0,True,0,ep014_s000
14,0.11793894162600374,22.0,approach,False,0.40316832824303833,False,0.65,0.0,False,1,ep014_s001
14,0.017170754173377826,20.0,approach,False,0.3647694380638052,False,0.7000000000000001,0.0,True,2,ep014_s002
14,0.030891858887413685,17.0,approach,False,0.30539276860471054,False,0.7500000000000001,0.0,True,3,ep014_s003
14,0.058354420767807086,14.0,approach,False,0.24248849005002188,False,0.8000000000000002,0.0,False,4,ep014_s004
14,0.06121038753171444,12.0,approach,False,0.19693799955115812,False,0.8500000000000002,0.0,False,5,ep014_s005
14,0.012012875369922581,19.0,approach,False,0.34525461820073744,False,0.9000000000000002,0.0,True,6,ep014_s006
15,0.07973830361410003,27.0,vantage,False,inf,False,0.5999957934818374,-0.15005880768331775,False,0,ep015_v0
15,0.022580666533723297,24.0,vantage,False,inf,False,0.5999973413369495,-0.07520637018598755,True,1,ep015_v1
15,0.002338023726004131,25.0,vantage,False,inf,False,0.5999997946343282,-0.00011364817998411109,True,2,ep015_v2
15,0.04245949117755427,26.0,vantage,False,inf,False,0.6000036213170103,0.07506928164335265,True,3,ep015_v3
15,0.0439271783029623,28.0,vantage,False,inf,False,0.6000102046531763,0.15008513033238582,True,4,ep015_v4
15,0.11458543845060305,25.0,approach,False,0.4595830446477098,False,0.6,0.0,False,0,ep015_s000
15,0.08769295923419386,22.0,approach,False,0.40316832824303833,False,0.65,0.0,False,1,ep015_s001
15,0.06777815458821353,20.0,approach,False,0.3647694380638052,False,0.7000000000000001,0.0,False,2,ep015_s002
15,0.009231567425229346,17.0,approach,False,0.30539276860471054,False,0.7500000000000001,0.0,True,3,ep015_s003
15,0.02507775157543695,15.0,approach,False,0.2640013282097407,False,0.8000000000000002,0.0,True,4,ep015_s004
15,0.03734324123320653,13.0,approach,False,0.22021949489159176,False,0.8500000000000002,0.0,True,5,ep015_s005
15,0.0009180664767683787,19.0,approach,False,0.34525461820073744,False,0.9000000000000002,0.0,True,6,ep015_s006
16,0.04946934862869363,27.0,vantage,False,inf,False,0.5999957934818374,-0.15005880768331775,True,0,ep016_v0
16,0.09137681419447059,26.0,vantage,False,inf,False,0.5999973413369495,-0.07520637018598755,False,1,ep016_v1
16,0.09113427342270085,26.0,vantage,False,inf,False,0.5999997946343282,-0.00011364817998411109,False,2,ep016_v2
16,0.10214392192353629,27.0,vantage,False,inf,False,0.6000036213170103,0.07506928164335265,False,3,ep016_v3
16,0.09232155493673633,28.0,vantage,False,inf,False,0.6000102046531763,0.15008513033238582,False,4,ep016_v4
16,0.10073620886996211,26.0,approach,False,0.4781469608437572,False,0.6,0.0,False,0,ep016_s000
16,0.012011037851051317,26.0,approach,False,0.4781469608437572,False,0.65,0.0,True,1,ep016_s001
16,0.043217458934488986,21.0,approach,False,0.3840634402220124,False,0.7000000000000001,0.0,True,2,ep016_s002
16,0.013120140385722368,18.0,approach,False,0.3254792642332621,False,0.7500000000000001,0.0,True,3,ep016_s003
16,0.013119902852759272,16.0,approach,False,0.28492933580031876,False,0.8000000000000002,0.0,True,4,ep016_s004
16,0.06003740127744164,13.0,approach,False,0.22021949489159176,False,0.8500000000000002,0.0,False,5,ep016_s005
16,0.04124632106570541,11.0,approach,False,0.17223390205604708,False,0.9000000000000002,0.0,True,6,ep016_s006
17,0.0309978971649984,28.0,vantage,False,inf,False,0.5999957934818374,-0.15005880768331775,True,0,ep017_v0
17,0.034457749840013985,25.0,vantage,False,inf,False,0.5999973413369495,-0.07520637018598755,True,1,ep017_v1
17,0.07382932730348543,24.0,vantage,False,inf,False,0.5999997946343282,-0.00011364817998411109,False,2,ep017_v2
17,0.007228831212071094,23.0,vantage,False,inf,False,0.6000036213170103,0.07506928164335265,True,3,ep017_v3
17,0.04670459989789019,23.0,vantage,False,inf,False,0.6000102046531763,0.15008513033238582,True,4,ep017_v4
17,0.04047274704816116,24.0,approach,False,0.4409088628101414,False,0.6,0.0,True,0,ep017_s000
17,0.023923129268320447,21.0,approach,False,0.3840634402220124,False,0.65,0.0,True,1,ep017_s001
17,0.0021789182988679974,19.0,approach,False,0.34525461820073744,False,0.7000000000000001,0.0,True,2,ep017_s002
17,0.014813977602545523,16.0,approach,False,0.28492933580031876,False,0.7500000000000001,0.0,True,3,ep017_s003
17,0.029357440275578982,14.0,approach,False,0.24248849005002188,False,0.8000000000000002,0.0,True,4,ep017_s004
17,0.0463699693457952,19.0,approach,False,0.34525461820073744,False,0.8500000000000002,0.0,True,5,ep017_s005
17,0.07151898765012102,19.0,approach,False,0.34525461820073744,False,0.9000000000000002,0.0,False,6,ep017_s006
18,0.012053940724457517,31.0,vantage,False,inf,False,0.5999957934818374,-0.15005880768331775,True,0,ep018_v0
18,0.10662433413959249,28.0,vantage,False,inf,False,0.5999973413369495,-0.07520637018598755,False,1,ep018_v1
18,0.0373802223761509,27.0,vantage,False,inf,False,0.5999997946343282,-0.00011364817998411109,True,2,ep018_v2
18,0.09798127015829251,29.0,vantage,False,inf,False,0.6000036213170103,0.07506928164335265,False,3,ep018_v3
18,0.049030725890066115,28.0,vantage,False,inf,False,0.6000102046531763,0.15008513033238582,True,4,ep018_v4
18,0.06302227093380934,27.0,approach,False,0.49661297708972535,False,0.6,0.0,False,0,ep018_s000
18,0.10191909896090035,27.0,approach,False,0.49661297708972535,False,0.65,0.0,False,1,ep018_s001
18,0.005128743711842869,22.0,approach,False,0.40316832824303833,False,0.7000000000000001,0.0,True,2,ep018_s002
18,0.0034794761438063397,19.0,approach,False,0.34525461820073744,False,0.7500000000000001,0.0,True,3,ep018_s003
18,0.04365778707813038,17.0,approach,False,0.30539276860471054,False,0.8000000000000002,0.0,True,4,ep018_s004
18,0.03353299024980733,14.0,approach,False,0.24248849005002188,False,0.8500000000000002,0.0,True,5,ep018_s005
18,0.03588135155009694,12.0,approach,False,0.19693799955115812,False,0.9000000000000002,0.0,True,6,ep018_s006
19,0.05565075610621366,31.0,vantage,False,inf,False,0.5999957934818374,-0.15005880768331775,False,0,ep019_v0
19,0.0540270661377408,31.0,vantage,False,inf,False,0.5999973413369495,-0.07520637018598755,False,1,ep019_v1
19,0.09221128367959013,32.0,vantage,False,inf,False,0.5999997946343282,-0.00011364817998411109,False,2,ep019_v2
19,0.027530134275460586,33.0,vantage,False,inf,False,0.6000036213170103,0.07506928164335265,True,3,ep019_v3
19,0.08183404795745304,36.0,vantage,False,inf,False,0.6000102046531763,0.15008513033238582,False,4,ep019_v4
19,0.02441881439382947,32.0,approach,False,0.5877958722745096,False,0.6,0.0,True,0,ep019_s000
19,0.0710678590198265,29.0,approach,False,0.5332919365165059,False,0.65,0.0,False,1,ep019_s001
19,0.09238003534239962,26.0,approach,False,0.4781469608437572,False,0.7000000000000001,0.0,False,2,ep019_s002
19,0.12609575334624618,24.0,approach,False,0.4409088628101414,False,0.7500000000000001,0.0,False,3,ep019_s003
19,0.04943050432333275,21.0,approach,False,0.3840634402220124,False,0.8000000000000002,0.0,True,4,ep019_s004
19,0.013585041164665012,19.0,approach,False,0.34525461820073744,False,0.8500000000000002,0.0,True,5,ep019_s005
19,0.03214095445583054,19.0,approach,False,0.34525461820073744,False,0.9000000000000002,0.0,True,6,ep019_s006
20,0.0916660245194951,25.0,vantage,False,inf,False,0.5999957934818374,-0.15005880768331775,False,0,ep020_v0
20,0.14686600576402245,24.0,vantage,False,inf,False,0.5999973413369495,-0.07520637018598755,False,1,ep020_v1
20,0.03594625796291002,27.0,vantage,False,inf,False,0.5999997946343282,-0.00011364817998411109,True,2,ep020_v2
20,0.02380289345129119,26.0,vantage,False,inf,False,0.6000036213170103,0.07506928164335265,True,3,ep020_v3
20,0.03210104876560538,29.0,vantage,False,inf,False,0.6000102046531763,0.15008513033238582,True,4,ep020_v4
20,0.09396608893371809,27.0,approach,False,0.49661297708972535,False,0.6,0.0,False,0,ep020_s000
20,0.024797069952368262,22.0,approach,False,0.40316832824303833,False,0.65,0.0,True,1,ep020_s001
20,0.012908224523754501,19.0,approach,False,0.34525461820073744,False,0.7000000000000001,0.0,True,2,ep020_s002
20,0.0222528614417977,17.0,approach,False,0.30539276860471054,False,0.7500000000000001,0.0,True,3,ep020_s003
20,0.018409218141957923,14.0,approach,False,0.24248849005002188,False,0.8000000000000002,0.0,True,4,ep020_s004
20,0.03171485149790688,12.0,approach,False,0.19693799955115812,False,0.8500000000000002,0.0,True,5,ep020_s005
20,0.044844650120959756,19.0,approach,False,0.34525461820073744,False,0.9000000000000002,0.0,True,6,ep020_s006
21,0.012467832192932614,26.0,vantage,False,inf,False,0.5999957934818374,-0.15005880768331775,True,0,ep021_v0
21,0.0768047749078024,26.0,vantage,False,inf,False,0.5999973413369495,-0.07520637018598755,False,1,ep021_v1
