episode,target_x,stop_sensor_x,d_horiz_est_stop,n_steps,reason,episode_valid,bar_x_pred,grasp_center_x_actual,align_error_x,aligned,bar_z_gain_m,grasp_lift_success,advance_ik_ok,lift_ik_ok,grasp_pose_peak_idx
0,1.1522113941301122,0.8000000000000002,0.34525461820073744,5,standoff_est,True,1.1452546182007377,1.1452535982537695,-0.0069590215277246514,True,0.09258726239204407,True,True,True,19.0
1,1.1218409977686925,0.8000000000000002,0.30539276860471054,5,standoff_est,True,1.1053927686047107,1.1053927564222756,-0.01644927028823462,True,0.06698119640350342,True,True,True,19.0
2,1.0272243404233197,0.7000000000000001,0.3254792642332621,3,standoff_est,True,1.0254792642332622,1.0100000897864752,-0.017224570133263617,True,0.056622326374053955,True,True,True,19.0
3,1.0555010432712022,0.7000000000000001,0.34525461820073744,3,standoff_est,True,1.0452546182007376,1.045254812796013,-0.010247363488776973,True,0.05627670884132385,True,True,True,19.0
4,1.0384540861025209,0.7000000000000001,0.3254792642332621,3,standoff_est,True,1.0254792642332622,1.0100000897864752,-0.028455158092553168,False,0.0013818740844726562,False,True,True,19.0
5,1.0252600937611585,0.7000000000000001,0.3254792642332621,3,standoff_est,True,1.0254792642332622,1.0100000897864752,-0.01526119313436225,True,0.055690377950668335,True,True,True,19.0
6,1.174485223548225,0.8500000000000002,0.3254792642332621,6,standoff_est,False,1.1754792642332623,1.1599999943978834,-0.014485569833989187,True,-0.030000150203704834,False,True,False,216.0
7,1.0622723134589798,0.7500000000000001,0.30539276860471054,4,standoff_est,True,1.0553927686047107,1.055392998761862,-0.006880503587991527,True,0.060395747423172,True,True,True,19.0
8,1.0915888830835825,0.7500000000000001,0.34525461820073744,4,standoff_est,True,1.0952546182007374,1.0952546134076566,0.003664566525027224,True,0.06001242995262146,True,True,True,19.0
9,1.1744322092634178,0.8500000000000002,0.30539276860471054,6,standoff_est,True,1.1553927686047107,1.1553928559882607,-0.019040494574788625,True,-0.02999979257583618,False,True,True,19.0
10,1.1206134606558769,0.8000000000000002,0.30539276860471054,5,standoff_est,True,1.1053927686047107,1.1053927564222756,-0.01522105697799292,True,0.003964155912399292,False,True,True,19.0
11,1.1173890307274124,0.8000000000000002,0.30539276860471054,5,standoff_est,True,1.1053927686047107,1.1053927564222756,-0.011996564904933837,True,0.06256026029586792,True,True,True,19.0
12,1.1052376182628665,0.7500000000000001,0.34525461820073744,4,standoff_est,True,1.0952546182007374,1.0952546134076566,-0.009984181872799924,True,0.060043901205062866,True,True,True,19.0
13,1.0219786654368195,0.7000000000000001,0.30539276860471054,3,standoff_est,True,1.0053927686047106,1.005392767934893,-0.01658620640745312,True,-0.030000150203704834,False,True,True,19.0
14,1.0813013285181743,0.7500000000000001,0.3254792642332621,4,standoff_est,True,1.0754792642332622,1.0599997937736823,-0.021301895374266966,False,0.08631199598312378,True,True,True,20.0
15,1.0657080007780761,0.7500000000000001,0.30539276860471054,4,standoff_est,True,1.0553927686047107,1.055392998761862,-0.010315400057107738,True,0.06031596660614014,True,True,True,19.0
16,1.1116612252538938,0.7500000000000001,0.34525461820073744,4,standoff_est,True,1.0952546182007374,1.0952546134076566,-0.016407774440243772,True,0.0015676021575927734,False,True,True,20.0
17,1.0806974268874945,0.7500000000000001,0.3254792642332621,4,standoff_est,True,1.0754792642332622,1.0599997937736823,-0.020698815578429564,False,0.08574935793876648,True,True,True,19.0
18,1.1044775911056242,0.7500000000000001,0.34525461820073744,4,standoff_est,True,1.0952546182007374,1.0952546134076566,-0.009224222651913694,True,0.06041601300239563,True,True,True,19.0
19,1.1553672441523397,0.8000000000000002,0.34525461820073744,5,standoff_est,True,1.1452546182007377,1.1452535982537695,-0.010114849050002483,True,0.09410795569419861,True,True,True,19.0
20,1.1186162782340099,0.8000000000000002,0.30539276860471054,5,standoff_est,True,1.1053927686047107,1.1053927564222756,-0.013224659005885986,True,0.06129494309425354,True,True,True,19.0
21,1.069711522725674,0.7500000000000001,0.30539276860471054,4,standoff_est,True,1.0553927686047107,1.055392998761862,-0.014318924837381175,True,0.06256532669067383,True,True,True,19.0
22,1.027610217672151,0.7000000000000001,0.3254792642332621,3,standoff_est,True,1.0254792642332622,1.0100000897864752,-0.01761128506856635,True,0.05561813712120056,True,True,True,19.0
23,1.1471396379087173,0.8000000000000002,0.34525461820073744,5,standoff_est,True,1.1452546182007377,1.1452535982537695,-0.0018872623037866632,True,0.09197619557380676,True,True,True,19.0
24,1.0911108999933246,0.7500000000000001,0.3254792642332621,4,standoff_est,True,1.0754792642332622,1.0599997937736823,-0.03111234306713806,False,-0.029999852180480957,False,True,True,19.0
25,1.0378642820993809,0.7000000000000001,0.3254792642332621,3,standoff_est,True,1.0254792642332622,1.0100000897864752,-0.027864595272118597,False,0.05698639154434204,True,True,True,19.0
26,1.0757005304906884,0.7500000000000001,0.3254792642332621,4,standoff_est,True,1.0754792642332622,1.0599997937736823,-0.015701919788329466,True,0.0875912606716156,True,True,True,19.0
27,1.1681404073217976,0.8500000000000002,0.30539276860471054,6,standoff_est,True,1.1553927686047107,1.1553928559882607,-0.012748747481587941,True,0.14726397395133972,True,True,True,19.0
28,1.046821398694136,0.7000000000000001,0.34525461820073744,3,standoff_est,True,1.0452546182007376,1.045254812796013,-0.0015669006515577344,True,0.05558687448501587,True,True,True,19.0
29,1.0153848977322455,0.7000000000000001,0.30539276860471054,3,standoff_est,True,1.0053927686047106,1.005392767934893,-0.009993336648847162,True,0.06517782807350159,True,True,True,19.0
