episode,step,sensor_x,sensor_x_actual,peak_idx,d3d_est,d_horiz_est,oracle_horiz_dist,drift,stationarity_ok,waveform_tag,posture_violation,sensor_pose_violation,ik_ok,q_shoulder_pan,q_shoulder_lift,q_elbow,q_wrist_1,q_wrist_2,q_wrist_3
0,0,0.6,0.5999971389716996,30.0,0.5833319785879489,inf,0.5268428284417602,0.08669316659981693,False,ep000_step000,False,False,True,-0.5204884945273844,-2.2357968911138335,2.053048796509201,-1.38669081607142,-1.5715990109118338,-0.520625194614212
0,1,0.65,0.6500013420496763,26.0,0.514513863918283,inf,0.4768428284417602,0.08124739803895398,False,ep000_step001,False,False,True,-0.4505453345505175,-2.133868620733503,2.0146885966875834,-1.4498058208938405,-1.5705149052021627,-0.45033147375795185
0,2,0.7000000000000001,0.7000075242920418,23.0,0.4629002779160337,inf,0.42684282844176014,0.057049622034933814,False,ep000_step002,False,False,True,-0.39759916931969336,-2.0363216106618363,1.9688720593553608,-1.5019139503511671,-1.5699995604006818,-0.3979843714559276
0,3,0.7500000000000001,0.7500129656647858,20.0,0.41128669191378436,inf,0.3768428284417601,0.10734478058864583,False,ep000_step003,False,False,True,-0.3559145818388143,-1.942184148059434,1.9157477500180542,-1.5428007376744202,-1.5701623792846198,-0.3551781178650099
0,4,0.8000000000000002,0.8000195864590397,18.0,0.37687763457895146,inf,0.32684282844176005,0.027621103419309373,True,ep000_step004,False,False,True,-0.3222635464594593,-1.8512573785587165,1.8561487764526605,-1.57472729285862,-1.5704263758040753,-0.32120842798532245
0,5,0.8500000000000002,0.8500263575700777,15.0,0.3252640485767021,inf,0.27684282844176,0.018918809527950015,True,ep000_step005,False,False,True,-0.2945928842297702,-1.7629644877008555,1.79018067040535,-1.5978585796301343,-1.5702782760485732,-0.2936959795476594
0,6,0.9000000000000002,0.900034202460835,13.0,0.2908549912418692,inf,0.22684282844175996,0.013052852383238698,True,ep000_step006,False,False,True,-0.27115185267695463,-1.6765115646744237,1.7174822973979744,-1.611606507748676,-1.5712501241795143,-0.27084313925875253
1,0,0.6,0.5999970197635405,27.0,0.5317183925856995,inf,0.5015341648072437,0.036036608651283275,True,ep001_step000,False,False,True,-0.5204884945273844,-2.2357968911138335,2.053048796509201,-1.38669081607142,-1.5715990109118338,-0.520625194614212
1,1,0.65,0.6500013420496763,24.0,0.48010480658345017,inf,0.4515341648072436,0.025323505172138626,True,ep001_step001,False,False,True,-0.4505453345505175,-2.133868620733503,2.0146885966875834,-1.4498058208938405,-1.5705149052021627,-0.45033147375795185
1,2,0.7000000000000001,0.7000075242920418,24.0,0.48010480658345017,inf,0.4015341648072436,0.018873943000266385,True,ep001_step002,False,False,True,-0.39759916931969336,-2.0363216106618363,1.9688720593553608,-1.5019139503511671,-1.5699995604006818,-0.3979843714559276
1,3,0.7500000000000001,0.7500129656647858,19.0,0.3940821632463679,inf,0.35153416480724353,0.005945300407626843,True,ep001_step003,False,False,True,-0.3559145818388143,-1.942184148059434,1.9157477500180542,-1.5428007376744202,-1.5701623792846198,-0.3551781178650099
1,4,0.8000000000000002,0.8000195268668024,16.0,0.34246857724411855,inf,0.3015341648072435,0.016667087965486854,True,ep001_step004,False,False,True,-0.3222635464594593,-1.8512573785587165,1.8561487764526605,-1.57472729285862,-1.5704263758040753,-0.32120842798532245
1,5,0.8500000000000002,0.8500263575700777,14.0,0.30805951990928565,inf,0.25153416480724344,0.015731035481743583,True,ep001_step005,False,False,True,-0.2945928842297702,-1.7629644877008555,1.79018067040535,-1.5978585796301343,-1.5702782760485732,-0.2936959795476594
1,6,0.9000000000000002,0.900034202460835,11.0,0.2564459339070363,inf,0.2015341648072434,0.0873862339632771,False,ep001_step006,False,False,True,-0.27115185267695463,-1.6765115646744237,1.7174822973979744,-1.611606507748676,-1.5712501241795143,-0.27084313925875253
2,0,0.6,0.5999970197635405,25.0,0.4973093352508666,inf,0.42268695035276627,0.04160921463484172,True,ep002_step000,False,False,True,-0.5204884945273844,-2.2357968911138335,2.053048796509201,-1.38669081607142,-1.5715990109118338,-0.520625194614212
2,1,0.65,0.6500013420496763,20.0,0.41128669191378436,inf,0.3726869503527662,0.06127837475502146,False,ep002_step001,False,False,True,-0.4505453345505175,-2.133868620733503,2.0146885966875834,-1.4498058208938405,-1.5705149052021627,-0.45033147375795185
2,2,0.7000000000000001,0.7000075242920418,17.0,0.359673105911535,inf,0.3226869503527662,0.006407569163821517,True,ep002_step002,False,False,True,-0.39759916931969336,-2.0363216106618363,1.9688720593553608,-1.5019139503511671,-1.5699995604006818,-0.3979843714559276
2,3,0.7500000000000001,0.7500129656647858,15.0,0.3252640485767021,inf,0.27268695035276613,0.0034926998408237675,True,ep002_step003,False,False,True,-0.3559145818388143,-1.942184148059434,1.9157477500180542,-1.5428007376744202,-1.5701623792846198,-0.3551781178650099
2,4,0.8000000000000002,0.8000195864590397,12.0,0.27365046257445275,inf,0.2226869503527661,0.01444995630305279,True,ep002_step004,False,False,True,-0.3222635464594593,-1.8512573785587165,1.8561487764526605,-1.57472729285862,-1.5704263758040753,-0.32120842798532245
2,5,0.8500000000000002,0.8500263575700777,10.0,0.23924140523961987,inf,0.17268695035276604,0.05145291701082709,False,ep002_step005,False,False,True,-0.2945928842297702,-1.7629644877008555,1.79018067040535,-1.5978585796301343,-1.5702782760485732,-0.2936959795476594
2,6,0.9000000000000002,0.900034202460835,21.0,0.4284912205812008,inf,0.122686950352766,0.1720763959894085,False,ep002_step006,False,False,True,-0.27115185267695463,-1.6765115646744237,1.7174822973979744,-1.611606507748676,-1.5712501241795143,-0.27084313925875253
3,0,0.6,0.5999970197635405,24.0,0.48010480658345017,inf,0.44625086939266845,0.022235317340693412,True,ep003_step000,False,False,True,-0.5204884945273844,-2.2357968911138335,2.053048796509201,-1.38669081607142,-1.5715990109118338,-0.520625194614212
3,1,0.65,0.6500013420496763,21.0,0.4284912205812008,inf,0.3962508693926684,0.03455617687948308,True,ep003_step001,False,False,True,-0.4505453345505175,-2.133868620733503,2.0146885966875834,-1.4498058208938405,-1.5705149052021627,-0.45033147375795185
3,2,0.7000000000000001,0.7000075242920418,19.0,0.3940821632463679,inf,0.34625086939266836,0.03121623247352008,True,ep003_step002,False,False,True,-0.39759916931969336,-2.0363216106618363,1.9688720593553608,-1.5019139503511671,-1.5699995604006818,-0.3979843714559276
3,3,0.7500000000000001,0.7500129656647858,16.0,0.34246857724411855,inf,0.2962508693926683,0.026310851595437078,True,ep003_step003,False,False,True,-0.3559145818388143,-1.942184148059434,1.9157477500180542,-1.5428007376744202,-1.5701623792846198,-0.3551781178650099
3,4,0.8000000000000002,0.8000195268668024,14.0,0.30805951990928565,inf,0.24625086939266827,0.03931309588019332,True,ep003_step004,False,False,True,-0.3222635464594593,-1.8512573785587165,1.8561487764526605,-1.57472729285862,-1.5704263758040753,-0.32120842798532245
3,5,0.8500000000000002,0.8500263575700777,11.0,0.2564459339070363,inf,0.19625086939266823,0.015492658009054637,True,ep003_step005,False,False,True,-0.2945928842297702,-1.7629644877008555,1.79018067040535,-1.5978585796301343,-1.5702782760485732,-0.2936959795476594
3,6,0.9000000000000002,0.900034202460835,23.0,0.4629002779160337,inf,0.14625086939266818,0.10330620888014073,False,ep003_step006,False,False,True,-0.27115185267695463,-1.6765115646744237,1.7174822973979744,-1.611606507748676,-1.5712501241795143,-0.27084313925875253
4,0,0.6,0.5999970197635405,23.0,0.4629002779160337,inf,0.43204507175210083,0.03346534610284948,True,ep004_step000,False,False,True,-0.5204884945273844,-2.2357968911138335,2.053048796509201,-1.38669081607142,-1.5715990109118338,-0.520625194614212
4,1,0.65,0.6500013420496763,23.0,0.4629002779160337,inf,0.3820450717521008,0.03657735983403531,True,ep004_step001,False,False,True,-0.4505453345505175,-2.133868620733503,2.0146885966875834,-1.4498058208938405,-1.5705149052021627,-0.45033147375795185
4,2,0.7000000000000001,0.7000075242920418,18.0,0.37687763457895146,inf,0.33204507175210074,0.05055930300819742,False,ep004_step002,False,False,True,-0.39759916931969336,-2.0363216106618363,1.9688720593553608,-1.5019139503511671,-1.5699995604006818,-0.3979843714559276
4,3,0.7500000000000001,0.7500129656647858,15.0,0.3252640485767021,inf,0.2820450717521007,0.006545030800946461,True,ep004_step003,False,False,True,-0.3559145818388143,-1.942184148059434,1.9157477500180542,-1.5428007376744202,-1.5701623792846198,-0.3551781178650099
