episode,step,sensor_x,peak_idx,d3d_est,d_horiz_est,oracle_horiz_dist,drift,stationarity_ok,waveform_tag
9,3,0.15000000000000002,37.0,0.725562380671113,0.6974530580943301,0.6781755415877263,0.08338871176041732,False,ep009_step003
9,4,0.2,34.0,0.6737188486961135,0.6433483403945461,0.6281755415877264,0.11748027199355861,False,ep009_step004
9,5,0.25,29.0,0.5873129620711144,0.5522105716271161,0.5781755415877263,0.025045641261597393,True,ep009_step005
9,6,0.3,29.0,0.5873129620711144,0.5522105716271161,0.5281755415877263,0.04991848052507577,True,ep009_step006
9,7,0.35,25.0,0.5181882527711151,0.4780366777873651,0.47817554158772635,0.0027038128160102506,True,ep009_step007
9,8,0.39999999999999997,24.0,0.5009070754461152,0.45924709931798174,0.42817554158772636,0.06619630178571906,False,ep009_step008
9,9,0.44999999999999996,20.0,0.431782366146116,0.382669585562713,0.37817554158772637,0.03214098432915154,True,ep009_step009
9,10,0.49999999999999994,17.0,0.37993883417111646,0.32303795088395904,0.3281755415877264,0.01198569568058018,True,ep009_step010
10,0,0.0,51.0,0.9674988632211106,0.9466013154090487,0.9415722409624137,0.07113464220074417,False,ep010_step000
10,1,0.05,48.0,0.9156553312461111,0.8935461295531559,0.8915722409624136,0.03753183340071512,True,ep010_step001
10,2,0.1,45.0,0.8638117992711116,0.8403397078324903,0.8415722409624137,0.000955198573621079,True,ep010_step002
10,3,0.15000000000000002,43.0,0.8292494446211119,0.8047699307282936,0.7915722409624136,0.040934003236172474,True,ep010_step003
10,4,0.2,40.0,0.7774059126461125,0.7512389453543626,0.7415722409624137,0.03014939017025,True,ep010_step004
10,5,0.25,35.0,0.6910000260211133,0.6614234921449187,0.6915722409624137,0.029007803957454257,True,ep010_step005
10,6,0.3,35.0,0.6910000260211133,0.6614234921449187,0.6415722409624136,0.014865091870835257,True,ep010_step006
10,7,0.35,31.0,0.6218753167211141,0.588836912520764,0.5915722409624137,0.13402641573807764,False,ep010_step007
10,8,0.39999999999999997,30.0,0.6045941393961142,0.57055593362275,0.5415722409624137,0.05213778926092763,False,ep010_step008
10,9,0.44999999999999996,26.0,0.5354694300961149,0.4967167307102289,0.4915722409624137,0.1063004280422859,False,ep010_step009
10,10,0.49999999999999994,23.0,0.48362589812111545,0.4403339747662625,0.4415722409624137,0.00866161250498797,True,ep010_step010
10,11,0.5499999999999999,20.0,0.431782366146116,0.382669585562713,0.3915722409624137,0.08902609300466356,False,ep010_step011
10,12,0.6,18.0,0.3972200114961163,0.34319635419534217,0.3415722409624137,0.06295849214686902,False,ep010_step012
11,0,0.0,40.0,0.7774059126461125,0.7512389453543626,0.7385704456128797,0.09673178423615897,False,ep011_step000
11,1,0.05,35.0,0.6910000260211133,0.6614234921449187,0.6885704456128796,0.026937449216825626,True,ep011_step001
11,2,0.1,35.0,0.6910000260211133,0.6614234921449187,0.6385704456128797,0.020115186612891592,True,ep011_step002
11,3,0.15000000000000002,32.0,0.6391564940461139,0.6070593248450434,0.5885704456128796,0.0029256835317313062,True,ep011_step003
11,4,0.2,28.0,0.5700317847461146,0.5337941884479829,0.5385704456128797,0.05276543846797329,False,ep011_step004
11,5,0.25,27.0,0.5527506074211147,0.5152991694194852,0.48857044561287966,0.05084528199456203,False,ep011_step005
11,6,0.3,23.0,0.48362589812111545,0.4403339747662625,0.43857044561287967,0.0486033314822929,True,ep011_step006
11,7,0.35,20.0,0.431782366146116,0.382669585562713,0.3885704456128797,0.06307825239925625,False,ep011_step007
11,8,0.39999999999999997,18.0,0.3972200114961163,0.34319635419534217,0.3385704456128797,0.020366991228101875,True,ep011_step008
12,0,0.0,58.0,1.0884671044961094,1.06993487538735,1.0784374976270563,0.07188202178423679,False,ep012_step000
12,1,0.05,53.0,1.0020612178711101,0.9818995286491039,1.0284374976270563,0.06009608051937601,False,ep012_step001
12,2,0.1,53.0,1.0020612178711101,0.9818995286491039,0.9784374976270563,0.016348804556408515,True,ep012_step002
12,3,0.15000000000000002,50.0,0.9502176858961108,0.9289314563463549,0.9284374976270563,0.014114231400202551,True,ep012_step003
12,4,0.2,47.0,0.8983741539211113,0.8758288191384619,0.8784374976270564,0.04663056087227041,True,ep012_step004
12,5,0.25,45.0,0.8638117992711116,0.8403397078324903,0.8284374976270563,0.0317129561929385,True,ep012_step005
12,6,0.3,42.0,0.8119682672961122,0.786951375305902,0.7784374976270563,0.02858980484316418,True,ep012_step006
12,7,0.35,37.0,0.725562380671113,0.6974530580943301,0.7284374976270563,0.04341655703154431,True,ep012_step007
12,8,0.39999999999999997,37.0,0.725562380671113,0.6974530580943301,0.6784374976270564,0.04608719851238686,True,ep012_step008
12,9,0.44999999999999996,33.0,0.6564376713711138,0.6252282914225255,0.6284374976270564,0.023126928198898285,True,ep012_step009
12,10,0.49999999999999994,29.0,0.5873129620711144,0.5522105716271161,0.5784374976270563,0.11970007300882979,False,ep012_step010
12,11,0.5499999999999999,29.0,0.5873129620711144,0.5522105716271161,0.5284374976270564,0.060543399116312326,False,ep012_step011
12,12,0.6,25.0,0.5181882527711151,0.4780366777873651,0.47843749762705634,0.0906430171218034,False,ep012_step012
12,13,0.65,24.0,0.5009070754461152,0.45924709931798174,0.4284374976270563,0.09551338700119355,False,ep012_step013
12,14,0.7000000000000001,20.0,0.431782366146116,0.382669585562713,0.37843749762705625,0.01131831268925576,True,ep012_step014
12,15,0.7500000000000001,17.0,0.37993883417111646,0.32303795088395904,0.3284374976270562,0.034219372670574455,True,ep012_step015
13,0,0.0,30.0,0.6045941393961142,0.57055593362275,0.5454711400899049,0.06513763582691343,False,ep013_step000
13,1,0.05,26.0,0.5354694300961149,0.4967167307102289,0.49547114008990495,0.02911029000740497,True,ep013_step001
13,2,0.1,25.0,0.5181882527711151,0.4780366777873651,0.44547114008990496,0.017434188602713372,True,ep013_step002
13,3,0.15000000000000002,23.0,0.48362589812111545,0.4403339747662625,0.3954711400899049,0.048023700969924595,True,ep013_step003
13,4,0.2,18.0,0.3972200114961163,0.34319635419534217,0.3454711400899049,0.02793589187997818,True,ep013_step004
14,0,0.0,26.0,0.5354694300961149,0.4967167307102289,0.4958270838801364,0.04541267373561751,True,ep014_step000
14,1,0.05,25.0,0.5181882527711151,0.4780366777873651,0.4458270838801364,0.06497490533977374,False,ep014_step001
14,2,0.1,23.0,0.48362589812111545,0.4403339747662625,0.39582708388013643,0.14450799819855745,False,ep014_step002
14,3,0.15000000000000002,18.0,0.3972200114961163,0.34319635419534217,0.3458270838801364,0.0035358821531744585,True,ep014_step003
15,0,0.0,32.0,0.6391564940461139,0.6070593248450434,0.5799468629327053,0.07542086097275792,False,ep015_step000
15,1,0.05,29.0,0.5873129620711144,0.5522105716271161,0.5299468629327052,0.04669419860584516,True,ep015_step001
15,2,0.1,25.0,0.5181882527711151,0.4780366777873651,0.4799468629327053,0.019147668832288606,True,ep015_step002
15,3,0.15000000000000002,22.0,0.4663447207961156,0.42128066489504,0.42994686293270523,0.030616941072351123,True,ep015_step003
15,4,0.2,20.0,0.431782366146116,0.382669585562713,0.37994686293270524,0.025995554303952798,True,ep015_step004
15,5,0.25,17.0,0.37993883417111646,0.32303795088395904,0.32994686293270525,0.008550548356980364,True,ep015_step005
16,0,0.0,41.0,0.7946870899711123,0.7691082959939742,0.7573140471621251,0.06312315347230836,False,ep016_step000
16,1,0.05,36.0,0.7082812033461132,0.6794573297959322,0.7073140471621251,0.03179817119908502,True,ep016_step001
16,2,0.1,36.0,0.7082812033461132,0.6794573297959322,0.6573140471621252,0.07263322410844951,False,ep016_step002
16,3,0.15000000000000002,33.0,0.6564376713711138,0.6252282914225255,0.6073140471621251,0.019070446035373362,True,ep016_step003
16,4,0.2,29.0,0.5873129620711144,0.5522105716271161,0.5573140471621252,0.06793512189202618,False,ep016_step004
16,5,0.25,28.0,0.5700317847461146,0.5337941884479829,0.5073140471621251,0.03869925422756191,True,ep016_step005
16,6,0.3,24.0,0.5009070754461152,0.45924709931798174,0.45731404716212515,0.008437050041933281,True,ep016_step006
16,7,0.35,21.0,0.44906354347111577,0.4020672407382062,0.40731404716212516,0.01092224665000957,True,ep016_step007
16,8,0.39999999999999997,19.0,0.41450118882111614,0.36305817100585763,0.35731404716212517,0.00010053637874391293,True,ep016_step008
16,9,0.44999999999999996,16.0,0.36265765684611667,0.3025236785263522,0.3073140471621252,0.017052673618351576,True,ep016_step009
17,0,0.0,46.0,0.8810929765961114,0.8580937206430285,0.853323874225848,0.07217997985576582,False,ep017_step000
17,1,0.05,43.0,0.8292494446211119,0.8047699307282936,0.803323874225848,0.005890195344748399,True,ep017_step001
17,2,0.1,41.0,0.7946870899711123,0.7691082959939742,0.753323874225848,0.03222385543709352,True,ep017_step002
17,3,0.15000000000000002,38.0,0.7428435579961128,0.7154135528883445,0.703323874225848,0.07917847888673807,False,ep017_step003
17,4,0.2,33.0,0.6564376713711138,0.6252282914225255,0.653323874225848,0.04987732504487049,True,ep017_step004
17,5,0.25,33.0,0.6564376713711138,0.6252282914225255,0.603323874225848,0.0008614031714966968,True,ep017_step005
17,6,0.3,29.0,0.5873129620711144,0.5522105716271161,0.553323874225848,0.03127686361898285,True,ep017_step006
17,7,0.35,28.0,0.5700317847461146,0.5337941884479829,0.503323874225848,0.016932771635750313,True,ep017_step007
17,8,0.39999999999999997,24.0,0.5009070754461152,0.45924709931798174,0.453323874225848,0.010770600597191154,True,ep017_step008
17,9,0.44999999999999996,21.0,0.44906354347111577,0.4020672407382062,0.40332387422584803,0.031067466473016753,True,ep017_step009
17,10,0.49999999999999994,19.0,0.41450118882111614,0.36305817100585763,0.35332387422584804,0.01630365706265785,True,ep017_step010
17,11,0.5499999999999999,16.0,0.36265765684611667,0.3025236785263522,0.30332387422584806,0.001561860646289773,True,ep017_step011
18,0,0.0,42.0,0.8119682672961122,0.786951375305902,0.7714750879567942,0.005868477822220555,True,ep018_step000
18,1,0.05,39.0,0.7601247353211127,0.7333414029270348,0.7214750879567942,0.04288043513958796,True,ep018_step001
18,2,0.1,34.0,0.6737188486961135,0.6433483403945461,0.6714750879567942,0.09001066364422201,False,ep018_step002
18,3,0.15000000000000002,34.0,0.6737188486961135,0.6433483403945461,0.6214750879567942,0.020420919526487488,True,ep018_step003
18,4,0.2,30.0,0.6045941393961142,0.57055593362275,0.5714750879567942,0.0498615468915132,True,ep018_step004
18,5,0.25,29.0,0.5873129620711144,0.5522105716271161,0.5214750879567942,0.026449582701806935,True,ep018_step005
18,6,0.3,25.0,0.5181882527711151,0.4780366777873651,0.4714750879567942,0.035654488065604555,True,ep018_step006
18,7,0.35,24.0,0.5009070754461152,0.45924709931798174,0.4214750879567942,0.07191623377551937,False,ep018_step007
18,8,0.39999999999999997,19.0,0.41450118882111614,0.36305817100585763,0.37147508795679424,0.03202928599502961,True,ep018_step008
18,9,0.44999999999999996,17.0,0.37993883417111646,0.32303795088395904,0.32147508795679425,0.022691573009215663,True,ep018_step009
19,0,0.0,43.0,0.8292494446211119,0.8047699307282936,0.8074264780299442,0.021491288889022284,True,ep019_step000
19,1,0.05,41.0,0.7946870899711123,0.7691082959939742,0.7574264780299441,0.01303228779369186,True,ep019_step001
19,2,0.1,36.0,0.7082812033461132,0.6794573297959322,0.7074264780299442,0.015253839995221069,True,ep019_step002
19,3,0.15000000000000002,36.0,0.7082812033461132,0.6794573297959322,0.6574264780299441,0.028237586608857935,True,ep019_step003
19,4,0.2,33.0,0.6564376713711138,0.6252282914225255,0.6074264780299441,0.02882398787632151,True,ep019_step004
19,5,0.25,28.0,0.5700317847461146,0.5337941884479829,0.5574264780299442,0.12357344619917703,False,ep019_step005
19,6,0.3,28.0,0.5700317847461146,0.5337941884479829,0.5074264780299442,0.0060293756502847835,True,ep019_step006
19,7,0.35,24.0,0.5009070754461152,0.45924709931798174,0.4574264780299442,0.08397825331690743,False,ep019_step007
19,8,0.39999999999999997,21.0,0.44906354347111577,0.4020672407382062,0.4074264780299442,0.01286586938813419,True,ep019_step008
19,9,0.44999999999999996,19.0,0.41450118882111614,0.36305817100585763,0.3574264780299442,0.019820984583222557,True,ep019_step009
19,10,0.49999999999999994,16.0,0.36265765684611667,0.3025236785263522,0.3074264780299442,0.019445860813109714,True,ep019_step010
20,0,0.0,31.0,0.6218753167211141,0.588836912520764,0.6149062626538568,0.028086558408357748,True,ep020_step000
20,1,0.05,31.0,0.6218753167211141,0.588836912520764,0.5649062626538568,0.09622404115053322,False,ep020_step001
20,2,0.1,27.0,0.5527506074211147,0.5152991694194852,0.5149062626538569,0.0001028074517330015,True,ep020_step002
20,3,0.15000000000000002,26.0,0.5354694300961149,0.4967167307102289,0.4649062626538568,0.06352854402568549,False,ep020_step003
20,4,0.2,24.0,0.5009070754461152,0.45924709931798174,0.4149062626538568,0.039063691292788506,True,ep020_step004
20,5,0.25,19.0,0.41450118882111614,0.36305817100585763,0.36490626265385684,0.016857597929700378,True,ep020_step005
20,6,0.3,17.0,0.37993883417111646,0.32303795088395904,0.31490626265385685,0.005894543973721511,True,ep020_step006
21,0,0.0,43.0,0.8292494446211119,0.8047699307282936,0.7925568525376647,0.00793573836892671,True,ep021_step000
21,1,0.05,40.0,0.7774059126461125,0.7512389453543626,0.7425568525376647,0.07919750242486548,False,ep021_step001
21,2,0.1,35.0,0.6910000260211133,0.6614234921449187,0.6925568525376647,0.055574292491298895,False,ep021_step002
21,3,0.15000000000000002,35.0,0.6910000260211133,0.6614234921449187,0.6425568525376647,0.0483857297637547,True,ep021_step003
21,4,0.2,31.0,0.6218753167211141,0.588836912520764,0.5925568525376648,0.070384687572313,False,ep021_step004
21,5,0.25,30.0,0.6045941393961142,0.57055593362275,0.5425568525376647,0.028554076175317945,True,ep021_step005
21,6,0.3,26.0,0.5354694300961149,0.4967167307102289,0.49255685253766474,0.06784398171316533,False,ep021_step006
21,7,0.35,23.0,0.48362589812111545,0.4403339747662625,0.44255685253766475,0.06840840255233015,False,ep021_step007
21,8,0.39999999999999997,23.0,0.48362589812111545,0.4403339747662625,0.39255685253766476,0.061923168146880744,False,ep021_step008
21,9,0.44999999999999996,18.0,0.3972200114961163,0.34319635419534217,0.34255685253766477,0.02305787395229923,True,ep021_step009
22,0,0.0,37.0,0.725562380671113,0.6974530580943301,0.7260350416261916,0.14283069595987058,False,ep022_step000
22,1,0.05,34.0,0.6737188486961135,0.6433483403945461,0.6760350416261915,0.026256615948905593,True,ep022_step001
22,2,0.1,34.0,0.6737188486961135,0.6433483403945461,0.6260350416261916,0.05784933619234095,False,ep022_step002
22,3,0.15000000000000002,29.0,0.5873129620711144,0.5522105716271161,0.5760350416261916,0.12814787913086184,False,ep022_step003
22,4,0.2,29.0,0.5873129620711144,0.5522105716271161,0.5260350416261916,0.026042769666604085,True,ep022_step004
22,5,0.25,25.0,0.5181882527711151,0.4780366777873651,0.4760350416261916,0.02007250776707009,True,ep022_step005
22,6,0.3,22.0,0.4663447207961156,0.42128066489504,0.4260350416261916,0.04232381378037618,True,ep022_step006
22,7,0.35,20.0,0.431782366146116,0.382669585562713,0.3760350416261916,0.02972011807910211,True,ep022_step007
22,8,0.39999999999999997,17.0,0.37993883417111646,0.32303795088395904,0.3260350416261916,0.01097618049392749,True,ep022_step008
23,0,0.0,25.0,0.5181882527711151,0.4780366777873651,0.4716829467472535,0.07926371120378822,False,ep023_step000
23,1,0.05,24.0,0.5009070754461152,0.45924709931798174,0.4216829467472535,0.0312942430669038,True,ep023_step001
23,2,0.1,19.0,0.41450118882111614,0.36305817100585763,0.37168294674725344,0.018684445499353098,True,ep023_step002
23,3,0.15000000000000002,17.0,0.37993883417111646,0.32303795088395904,0.32168294674725345,0.021037080253791012,True,ep023_step003
24,0,0.0,45.0,0.8638117992711116,0.8403397078324903,0.8354046540464657,0.12540027010170265,False,ep024_step000
24,1,0.05,40.0,0.7774059126461125,0.7512389453543626,0.7854046540464656,0.04526697348883096,True,ep024_step001
24,2,0.1,40.0,0.7774059126461125,0.7512389453543626,0.7354046540464657,0.04942634473724662,True,ep024_step002
24,3,0.15000000000000002,37.0,0.725562380671113,0.6974530580943301,0.6854046540464657,0.009179859506968181,True,ep024_step003
24,4,0.2,32.0,0.6391564940461139,0.6070593248450434,0.6354046540464657,0.011324229910346104,True,ep024_step004
24,5,0.25,32.0,0.6391564940461139,0.6070593248450434,0.5854046540464657,0.003644463723301916,True,ep024_step005
24,6,0.3,28.0,0.5700317847461146,0.5337941884479829,0.5354046540464656,0.012390181159130152,True,ep024_step006
24,7,0.35,27.0,0.5527506074211147,0.5152991694194852,0.4854046540464657,0.10298891709136601,False,ep024_step007
24,8,0.39999999999999997,23.0,0.48362589812111545,0.4403339747662625,0.4354046540464657,0.10897940457892627,False,ep024_step008
24,9,0.44999999999999996,20.0,0.431782366146116,0.382669585562713,0.38540465404646573,0.032384046407694635,True,ep024_step009
24,10,0.49999999999999994,18.0,0.3972200114961163,0.34319635419534217,0.33540465404646574,0.00375973903500401,True,ep024_step010
25,0,0.0,56.0,1.0539047498461096,1.034753701007245,1.0368414701530964,0.009130620573731455,True,ep025_step000
25,1,0.05,53.0,1.0020612178711101,0.9818995286491039,0.9868414701530963,0.009367210280043468,True,ep025_step001
25,2,0.1,48.0,0.9156553312461111,0.8935461295531559,0.9368414701530964,0.04189827558535261,True,ep025_step002
25,3,0.15000000000000002,48.0,0.9156553312461111,0.8935461295531559,0.8868414701530963,0.019330770497267637,True,ep025_step003
25,4,0.2,45.0,0.8638117992711116,0.8403397078324903,0.8368414701530964,0.01634240818722061,True,ep025_step004
25,5,0.25,40.0,0.7774059126461125,0.7512389453543626,0.7868414701530964,0.029951350580420418,True,ep025_step005
25,6,0.3,40.0,0.7774059126461125,0.7512389453543626,0.7368414701530963,0.01913598442221034,True,ep025_step006
25,7,0.35,37.0,0.725562380671113,0.6974530580943301,0.6868414701530964,0.038586379900931195,True,ep025_step007
25,8,0.39999999999999997,32.0,0.6391564940461139,0.6070593248450434,0.6368414701530964,0.0745698375253916,False,ep025_step008
25,9,0.44999999999999996,32.0,0.6391564940461139,0.6070593248450434,0.5868414701530964,0.08572399292516832,False,ep025_step009
25,10,0.49999999999999994,28.0,0.5700317847461146,0.5337941884479829,0.5368414701530964,0.11822865839042587,False,ep025_step010
25,11,0.5499999999999999,27.0,0.5527506074211147,0.5152991694194852,0.4868414701530964,0.0865766779666319,False,ep025_step011
25,12,0.6,23.0,0.48362589812111545,0.4403339747662625,0.4368414701530964,0.040724066630478825,True,ep025_step012
