episode,target_x,stop_sensor_x,d_horiz_est_stop,n_steps,reason,episode_valid,bar_x_pred,grasp_center_x_actual,align_error_x,aligned,bar_z_gain_m,grasp_lift_success,advance_ik_ok,lift_ik_ok,grasp_pose_peak_idx
0,1.1522113941301122,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,-0.062212575842958806,False,1.1920928955078125e-07,False,True,True,19.0
1,1.1218409977686925,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,-0.031841267516237615,False,-1.4901161193847656e-07,False,True,True,19.0
2,1.0272243404233197,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,0.06277454955376971,False,2.086162567138672e-07,False,True,True,20.0
3,1.0555010432712022,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,0.034497867653745296,False,0.0009964704513549805,False,True,True,19.0
4,1.0384540861025209,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,0.051544796059507014,False,2.086162567138672e-07,False,True,True,19.0
5,1.0252600937611585,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,0.06473876101769793,False,2.086162567138672e-07,False,True,True,19.0
6,1.174485223548225,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,-0.08448552029333722,False,-2.682209014892578e-07,False,True,True,19.0
7,1.0622723134589798,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,0.02772654158868182,False,0.0018083453178405762,False,True,True,20.0
8,1.0915888830835825,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,-0.0015891684790672045,True,0.06584984064102173,True,True,True,19.0
9,1.1744322092634178,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,-0.08443330662451398,False,2.384185791015625e-07,False,True,True,19.0
10,1.1206134606558769,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,-0.03061376946173322,False,0.00020104646682739258,False,True,True,19.0
11,1.1173890307274124,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,-0.02738939659796369,False,-0.03000018000602722,False,True,True,20.0
12,1.1052376182628665,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,-0.015237916876894353,True,0.06476181745529175,True,True,True,20.0
13,1.0219786654368195,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,0.06802023513116229,False,2.086162567138672e-07,False,True,True,20.0
14,1.0813013285181743,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,0.008698354790586116,True,0.06582003831863403,True,True,True,19.0
15,1.0657080007780761,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,0.024291645119565608,False,-0.030000030994415283,False,True,True,19.0
16,1.1116612252538938,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,-0.0216615094443382,False,-0.030000001192092896,False,True,True,19.0
17,1.0806974268874945,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,0.009301434586423518,True,0.06534591317176819,True,True,True,19.0
18,1.1044775911056242,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,-0.014477957656008122,True,0.0017844140529632568,False,True,True,19.0
19,1.1553672441523397,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,-0.06536756890020978,False,-2.682209014892578e-07,False,True,True,19.0
20,1.1186162782340099,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,-0.02861653702459943,False,0.0008713901042938232,False,True,True,19.0
21,1.069711522725674,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,0.020287285874265315,False,0.0015988349914550781,False,True,True,19.0
22,1.027610217672151,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,0.06238866908349383,False,2.086162567138672e-07,False,True,True,20.0
23,1.1471396379087173,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,-0.05713998215399396,False,-2.682209014892578e-07,False,True,True,19.0
24,1.0911108999933246,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,-0.0011112584372581225,True,0.06666624546051025,True,True,True,19.0
25,1.0378642820993809,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,0.05213452441491473,False,2.086162567138672e-07,False,True,True,19.0
26,1.0757005304906884,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,0.014298330376523616,True,0.06566891074180603,True,True,True,20.0
27,1.1681404073217976,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,-0.0781415595313133,False,2.086162567138672e-07,False,True,True,19.0
28,1.046821398694136,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,0.04317749602593768,False,1.4901161193847656e-07,False,True,True,19.0
29,1.0153848977322455,0.7399999999999999,nan,1,open_fixed,True,1.0899999999999999,1.0900000439385353,0.07461477381982196,False,-2.086162567138672e-07,False,True,True,19.0
