source_timeseries,repeat_id,material_condition,target_distance_m,distance_label,sample_count,amplitude_max_mean,amplitude_max_std,amplitude_max_cv,amplitude_mean_mean,amplitude_std_mean,alignment_angle_deg_mean,sensor_tcp_radius_xy_mean,max_ee_motion_m,primary_sgw_peak_mean,primary_sgw_peak_std,primary_sgw_peak_cv,primary_sgw_mean_mean,primary_sgw_mean_std,primary_sgw_mean_cv,primary_sgw_early_energy_mean,primary_sgw_early_energy_std,primary_sgw_early_energy_cv,primary_sgw_first_time_offset_ns_mean,primary_sgw_first_time_offset_ns_std,primary_sgw_first_time_offset_ns_cv,ref_sgw_peak_mean,ref_sgw_peak_std,ref_sgw_peak_cv,ref_sgw_early_energy_mean,ref_sgw_early_energy_std,ref_sgw_early_energy_cv,all_sgw_peak_mean_mean,all_sgw_peak_mean_std,all_sgw_peak_mean_cv,num_signal_ways_mean,gmo_valid_rate
/home/lab109/song/isaacsim6.0/runtime/outputs/phase3_material_sensitivity_sgw/rtx_smoke_cond_C/official_asset_ur10_fixed_tcp_distance_sweep_timeseries.csv,,C,0.5,d_0p5m,12,5054.6395263671875,172.07648606225732,0.034043275522345734,380.6703561059781,921.498241591583,9.200970875369455e-05,0.815828214715362,0.0,5054.6395263671875,172.07648606225732,0.034043275522345734,388.4512875681742,11.468553841180622,0.029523788974873358,190.5690195262432,8.354681014994611,0.04384070944880991,0.0,0.0,nan,5054.6395263671875,172.07648606225732,0.034043275522345734,190.5690195262432,8.354681014994611,0.04384070944880991,4913.080240885417,306.19351878917007,0.06232210828577654,2.0,1.0
/home/lab109/song/isaacsim6.0/runtime/outputs/phase3_material_sensitivity_sgw/rtx_smoke_cond_C/official_asset_ur10_fixed_tcp_distance_sweep_timeseries.csv,,C,1.0,d_1p0m,12,5171.296305338542,0.4533582145021846,8.766819530997756e-05,392.8050700613297,962.5224715530018,6.271605259442326e-05,0.815828214715362,0.0,5171.296305338542,0.4533582145021846,8.766819530997756e-05,397.8930802813964,1.2435051662378016,0.0031252244079197724,200.58060138175884,12.656185837631064,0.0630977559666547,0.0,0.0,nan,5171.296305338542,0.4533582145021846,8.766819530997756e-05,200.58060138175884,12.656185837631064,0.0630977559666547,5120.441955566406,0.2754589736305997,5.379593715170419e-05,2.0,1.0
/home/lab109/song/isaacsim6.0/runtime/outputs/phase3_material_sensitivity_sgw/rtx_smoke_cond_C/official_asset_ur10_fixed_tcp_distance_sweep_timeseries.csv,,C,1.5,d_1p5m,12,5171.0710042317705,0.5008028459182187,9.684702559844649e-05,394.9804838225284,969.0670227455597,5.311268143354072e-05,0.815828214715362,0.0,5171.0710042317705,0.5008028459182187,9.684702559844649e-05,399.6961002586254,0.7323533646854881,0.0018322754818263553,170.5234452287356,24.519911958566798,0.1437920276925935,0.0,0.0,nan,5171.0710042317705,0.5008028459182187,9.684702559844649e-05,170.5234452287356,24.519911958566798,0.1437920276925935,5120.381022135417,0.3289705476549146,6.424727891006046e-05,2.0,1.0
/home/lab109/song/isaacsim6.0/runtime/outputs/phase3_material_sensitivity_sgw/rtx_smoke_cond_C/official_asset_ur10_fixed_tcp_distance_sweep_timeseries.csv,,C,2.0,d_2p0m,12,5171.120849609375,0.3675534990162116,7.107811047269887e-05,395.976329925214,971.3354392658189,4.8379669580697676e-05,0.815828214715362,0.0,5171.120849609375,0.3675534990162116,7.107811047269887e-05,400.6456523681215,0.33200712681179056,0.0008286802186654844,156.229347191751,5.333837698510456,0.03414107396841306,0.0,0.0,nan,5171.120849609375,0.3675534990162116,7.107811047269887e-05,156.229347191751,5.333837698510456,0.03414107396841306,5120.343668619792,0.16183777612905065,3.1606819112724645e-05,2.0,1.0
/home/lab109/song/isaacsim6.0/runtime/outputs/phase3_material_sensitivity_sgw/rtx_smoke_cond_C/official_asset_ur10_fixed_tcp_distance_sweep_timeseries.csv,,C,2.5,d_2p5m,12,5171.239339192708,0.32773264977736827,6.337603585536833e-05,396.4710862195159,972.2583757861112,4.553904098738909e-05,0.815828214715362,0.0,5171.239339192708,0.32773264977736827,6.337603585536833e-05,401.13381814875174,0.1911387932350254,0.0004764963326132371,155.76554151127735,4.214013102352359,0.027053564360043435,0.0,0.0,nan,5171.239339192708,0.32773264977736827,6.337603585536833e-05,155.76554151127735,4.214013102352359,0.027053564360043435,5120.513285319011,0.24757954987179814,4.835053364310797e-05,2.0,1.0
/home/lab109/song/isaacsim6.0/runtime/outputs/phase3_material_sensitivity_sgw/rtx_smoke_cond_C/official_asset_ur10_fixed_tcp_distance_sweep_timeseries.csv,,C,3.0,d_3p0m,2,5171.006591796875,0.3131571535821282,6.056019229967934e-05,396.6270441413857,972.4439878122602,4.368451981412212e-05,0.8158282147153622,0.0,5171.006591796875,0.3131571535821282,6.056019229967934e-05,401.32136829155496,0.02108726877079996,5.254459502261122e-05,157.11480277776718,5.845991646079747,0.03720840775486111,0.0,0.0,nan,5171.006591796875,0.3131571535821282,6.056019229967934e-05,157.11480277776718,5.845991646079747,0.03720840775486111,5120.1376953125,0.19300424349769535,3.769512754986868e-05,2.0,1.0
