episode,step,sensor_x,peak_idx,d3d_est,d_horiz_est,oracle_horiz_dist,drift,stationarity_ok,waveform_tag
1,21,1.0500000000000003,20.0,0.431782366146116,inf,-0.25072667992608044,0.009838917570059922,True,ep001_step021
1,22,1.1000000000000003,19.0,0.41450118882111614,inf,-0.3007266799260805,0.015605422940946889,True,ep001_step022
1,23,1.1500000000000004,19.0,0.41450118882111614,inf,-0.35072667992608053,0.037142238866768804,True,ep001_step023
2,0,0.0,37.0,0.725562380671113,inf,0.7278313576308255,0.2000231217373127,False,ep002_step000
2,1,0.05,37.0,0.725562380671113,inf,0.6778313576308255,0.02038013361898068,True,ep002_step001
2,2,0.1,34.0,0.6737188486961135,inf,0.6278313576308255,0.04753807262319838,True,ep002_step002
2,3,0.15000000000000002,29.0,0.5873129620711144,inf,0.5778313576308255,0.0813483248407465,False,ep002_step003
2,4,0.2,29.0,0.5873129620711144,inf,0.5278313576308256,0.005654150819447692,True,ep002_step004
2,5,0.25,25.0,0.5181882527711151,inf,0.4778313576308255,0.0591425262658845,False,ep002_step005
2,6,0.3,22.0,0.4663447207961156,inf,0.4278313576308255,0.008442866591121936,True,ep002_step006
2,7,0.35,20.0,0.431782366146116,inf,0.37783135763082554,0.008027920334783646,True,ep002_step007
2,8,0.39999999999999997,17.0,0.37993883417111646,inf,0.32783135763082555,0.00661957594926825,True,ep002_step008
2,9,0.44999999999999996,15.0,0.34537647952111683,inf,0.27783135763082556,0.0026772037156429338,True,ep002_step009
2,10,0.49999999999999994,12.0,0.29353294754611736,inf,0.22783135763082557,0.02075177547775818,True,ep002_step010
2,11,0.5499999999999999,28.0,0.5700317847461146,inf,0.17783135763082558,0.042623489402605276,True,ep002_step011
2,12,0.6,21.0,0.44906354347111577,inf,0.12783135763082554,0.07765721626738444,False,ep002_step012
2,13,0.65,19.0,0.41450118882111614,inf,0.07783135763082549,0.04170816291030269,True,ep002_step013
2,14,0.7000000000000001,19.0,0.41450118882111614,inf,0.02783135763082545,0.052416949844225846,False,ep002_step014
2,15,0.7500000000000001,19.0,0.41450118882111614,inf,-0.022168642369174596,0.03395820192098044,True,ep002_step015
2,16,0.8000000000000002,19.0,0.41450118882111614,inf,-0.07216864236917464,0.010211884702996969,True,ep002_step016
2,17,0.8500000000000002,19.0,0.41450118882111614,inf,-0.12216864236917468,0.09594709460679904,False,ep002_step017
2,18,0.9000000000000002,19.0,0.41450118882111614,inf,-0.17216864236917473,0.05222605255473414,False,ep002_step018
2,19,0.9500000000000003,19.0,0.41450118882111614,inf,-0.22216864236917477,0.13190701780687128,False,ep002_step019
2,20,1.0000000000000002,19.0,0.41450118882111614,inf,-0.2721686423691747,0.02458152781106814,True,ep002_step020
2,21,1.0500000000000003,20.0,0.431782366146116,inf,-0.32216864236917475,0.019410388250592294,True,ep002_step021
2,22,1.1000000000000003,19.0,0.41450118882111614,inf,-0.3721686423691748,0.021542228318221977,True,ep002_step022
2,23,1.1500000000000004,19.0,0.41450118882111614,inf,-0.42216864236917484,0.09769598710269592,False,ep002_step023
3,0,0.0,35.0,0.6910000260211133,inf,0.6900033155930607,0.010178007335669903,True,ep003_step000
3,1,0.05,35.0,0.6910000260211133,inf,0.6400033155930607,0.023968136265593167,True,ep003_step001
3,2,0.1,31.0,0.6218753167211141,inf,0.5900033155930607,0.014865530502055213,True,ep003_step002
3,3,0.15000000000000002,30.0,0.6045941393961142,inf,0.5400033155930607,0.07767334315197644,False,ep003_step003
3,4,0.2,27.0,0.5527506074211147,inf,0.4900033155930607,0.006831802260863759,True,ep003_step004
3,5,0.25,23.0,0.48362589812111545,inf,0.4400033155930607,0.13733343723590666,False,ep003_step005
3,6,0.3,20.0,0.431782366146116,inf,0.39000331559306073,0.06997730849233914,False,ep003_step006
3,7,0.35,18.0,0.3972200114961163,inf,0.34000331559306074,0.06210780471144282,False,ep003_step007
3,8,0.39999999999999997,15.0,0.34537647952111683,inf,0.29000331559306075,3.693332010967363e-05,True,ep003_step008
3,9,0.44999999999999996,13.0,0.3108141248711172,inf,0.24000331559306076,0.04693925035768661,True,ep003_step009
3,10,0.49999999999999994,26.0,0.5354694300961149,inf,0.19000331559306077,0.011312683488293996,True,ep003_step010
3,11,0.5499999999999999,22.0,0.4663447207961156,inf,0.14000331559306078,0.06563901646375332,False,ep003_step011
3,12,0.6,19.0,0.41450118882111614,inf,0.09000331559306074,0.0027038160765231194,True,ep003_step012
3,13,0.65,19.0,0.41450118882111614,inf,0.040003315593060695,0.06619628602622539,False,ep003_step013
3,14,0.7000000000000001,19.0,0.41450118882111614,inf,-0.009996684406939349,0.056492424945505416,False,ep003_step014
3,15,0.7500000000000001,19.0,0.41450118882111614,inf,-0.05999668440693939,0.01823306418077995,True,ep003_step015
3,16,0.8000000000000002,19.0,0.41450118882111614,inf,-0.10999668440693944,0.07113446529486223,False,ep003_step016
3,17,0.8500000000000002,19.0,0.41450118882111614,inf,-0.15999668440693948,0.16500651863159535,False,ep003_step017
3,18,0.9000000000000002,19.0,0.41450118882111614,inf,-0.20999668440693953,0.000955325898799435,True,ep003_step018
3,19,0.9500000000000003,19.0,0.41450118882111614,inf,-0.25999668440693957,0.04093412694302389,True,ep003_step019
3,20,1.0000000000000002,19.0,0.41450118882111614,inf,-0.3099966844069395,0.030149440980220238,True,ep003_step020
3,21,1.0500000000000003,19.0,0.41450118882111614,inf,-0.35999668440693955,0.2219585167651758,False,ep003_step021
3,22,1.1000000000000003,19.0,0.41450118882111614,inf,-0.4099966844069396,0.014865106651364184,True,ep003_step022
3,23,1.1500000000000004,19.0,0.41450118882111614,inf,-0.45999668440693964,0.1257818211728431,False,ep003_step023
4,0,0.0,34.0,0.6737188486961135,inf,0.6226350960615765,0.05213768671289137,False,ep004_step000
4,1,0.05,30.0,0.6045941393961142,inf,0.5726350960615765,0.10630039152115567,False,ep004_step001
4,2,0.1,29.0,0.5873129620711144,inf,0.5226350960615765,0.00866124115623732,True,ep004_step002
4,3,0.15000000000000002,25.0,0.5181882527711151,inf,0.4726350960615765,0.08902622145213843,False,ep004_step003
4,4,0.2,24.0,0.5009070754461152,inf,0.4226350960615765,0.0879352512786572,False,ep004_step004
4,5,0.25,19.0,0.41450118882111614,inf,0.3726350960615765,0.04326697203995002,True,ep004_step005
4,6,0.3,17.0,0.37993883417111646,inf,0.32263509606157653,0.007065251606051784,True,ep004_step006
4,7,0.35,15.0,0.34537647952111683,inf,0.27263509606157654,0.02605652059563216,True,ep004_step007
4,8,0.39999999999999997,12.0,0.29353294754611736,inf,0.22263509606157655,0.02941760396259715,True,ep004_step008
4,9,0.44999999999999996,26.0,0.5354694300961149,inf,0.17263509606157657,0.08078082544199679,False,ep004_step009
4,10,0.49999999999999994,21.0,0.44906354347111577,inf,0.12263509606157658,0.2067152811432095,False,ep004_step010
4,11,0.5499999999999999,20.0,0.431782366146116,inf,0.07263509606157659,0.048603207672743926,True,ep004_step011
4,12,0.6,20.0,0.431782366146116,inf,0.022635096061576543,0.06307834532583688,False,ep004_step012
4,13,0.65,19.0,0.41450118882111614,inf,-0.0273649039384235,0.057034705650963906,False,ep004_step013
4,14,0.7000000000000001,19.0,0.41450118882111614,inf,-0.07736490393842355,0.07188188150650013,False,ep004_step014
4,15,0.7500000000000001,19.0,0.41450118882111614,inf,-0.1273649039384236,0.07251553299871291,False,ep004_step015
4,16,0.8000000000000002,19.0,0.41450118882111614,inf,-0.17736490393842363,0.01634869520026387,True,ep004_step016
4,17,0.8500000000000002,19.0,0.41450118882111614,inf,-0.22736490393842368,0.014114222503573281,True,ep004_step017
4,18,0.9000000000000002,19.0,0.41450118882111614,inf,-0.2773649039384237,0.046630561977053314,True,ep004_step018
4,19,0.9500000000000003,19.0,0.41450118882111614,inf,-0.32736490393842377,0.03171280981794128,True,ep004_step019
4,20,1.0000000000000002,19.0,0.41450118882111614,inf,-0.3773649039384237,0.0285898060723624,True,ep004_step020
4,21,1.0500000000000003,19.0,0.41450118882111614,inf,-0.42736490393842375,0.09285615348106328,False,ep004_step021
4,22,1.1000000000000003,19.0,0.41450118882111614,inf,-0.4773649039384238,0.04608717487031154,True,ep004_step022
4,23,1.1500000000000004,19.0,0.41450118882111614,inf,-0.5273649039384238,0.01682107397754085,True,ep004_step023
5,0,0.0,26.0,0.5354694300961149,inf,0.4656028065231597,0.06655092974764874,False,ep005_step000
5,1,0.05,24.0,0.5009070754461152,inf,0.41560280652315973,0.060543410473089726,False,ep005_step001
5,2,0.1,19.0,0.41450118882111614,inf,0.3656028065231597,0.010540324869031023,True,ep005_step002
5,3,0.15000000000000002,17.0,0.37993883417111646,inf,0.3156028065231597,0.02246685494860161,True,ep005_step003
5,4,0.2,14.0,0.328095302196117,inf,0.2656028065231597,0.005097303502825561,True,ep005_step004
5,5,0.25,12.0,0.29353294754611736,inf,0.21560280652315972,0.04082973505615127,True,ep005_step005
5,6,0.3,24.0,0.5009070754461152,inf,0.16560280652315973,0.05664374959332622,False,ep005_step006
5,7,0.35,20.0,0.431782366146116,inf,0.11560280652315974,0.03741147197063275,True,ep005_step007
5,8,0.39999999999999997,19.0,0.41450118882111614,inf,0.06560280652315975,0.01743415790092548,True,ep005_step008
5,9,0.44999999999999996,20.0,0.431782366146116,inf,0.015602806523159762,0.04802370128914334,True,ep005_step009
5,10,0.49999999999999994,19.0,0.41450118882111614,inf,-0.03439719347684023,0.035117093788591104,True,ep005_step010
5,11,0.5499999999999999,19.0,0.41450118882111614,inf,-0.08439719347684022,0.0454127225043078,True,ep005_step011
5,12,0.6,19.0,0.41450118882111614,inf,-0.13439719347684026,0.06497490508683126,False,ep005_step012
5,13,0.65,19.0,0.41450118882111614,inf,-0.1843971934768403,0.34037928900106273,False,ep005_step013
5,14,0.7000000000000001,19.0,0.41450118882111614,inf,-0.23439719347684035,0.02146111556769128,True,ep005_step014
5,15,0.7500000000000001,19.0,0.41450118882111614,inf,-0.2843971934768404,0.19609008236178313,False,ep005_step015
5,16,0.8000000000000002,19.0,0.41450118882111614,inf,-0.33439719347684044,0.04669421262451176,True,ep005_step016
5,17,0.8500000000000002,19.0,0.41450118882111614,inf,-0.3843971934768405,0.019147761939190336,True,ep005_step017
5,18,0.9000000000000002,20.0,0.431782366146116,inf,-0.4343971934768405,0.030616726311402623,True,ep005_step018
5,19,0.9500000000000003,19.0,0.41450118882111614,inf,-0.48439719347684057,0.014300649482154757,True,ep005_step019
5,20,1.0000000000000002,20.0,0.431782366146116,inf,-0.5343971934768406,0.07707848234311733,False,ep005_step020
5,21,1.0500000000000003,20.0,0.431782366146116,inf,-0.5843971934768406,0.06312301376798428,False,ep005_step021
5,22,1.1000000000000003,19.0,0.41450118882111614,inf,-0.6343971934768406,0.055610881917465216,False,ep005_step022
5,23,1.1500000000000004,19.0,0.41450118882111614,inf,-0.6843971934768407,0.0792373828133384,False,ep005_step023
6,0,0.0,47.0,0.8983741539211113,inf,0.875562437142209,0.019070525001185914,True,ep006_step000
6,1,0.05,44.0,0.8465306219461118,inf,0.825562437142209,0.06793521379822808,False,ep006_step001
6,2,0.1,42.0,0.8119682672961122,inf,0.7755624371422091,0.03869935732166848,True,ep006_step002
6,3,0.15000000000000002,39.0,0.7601247353211127,inf,0.725562437142209,0.008436986213346218,True,ep006_step003
6,4,0.2,34.0,0.6737188486961135,inf,0.6755624371422091,0.04352811334212671,True,ep006_step004
6,5,0.25,34.0,0.6737188486961135,inf,0.625562437142209,0.03700016949175662,True,ep006_step005
6,6,0.3,30.0,0.6045941393961142,inf,0.575562437142209,0.029384214707974896,True,ep006_step006
6,7,0.35,29.0,0.5873129620711144,inf,0.5255624371422091,0.07218024725648131,False,ep006_step007
6,8,0.39999999999999997,25.0,0.5181882527711151,inf,0.4755624371422091,0.0058898626166424325,True,ep006_step008
6,9,0.44999999999999996,22.0,0.4663447207961156,inf,0.4255624371422091,0.03222402508140466,True,ep006_step009
6,10,0.49999999999999994,20.0,0.431782366146116,inf,0.3755624371422091,0.018337472512474435,True,ep006_step010
6,11,0.5499999999999999,17.0,0.37993883417111646,inf,0.3255624371422091,0.007820656813057929,True,ep006_step011
6,12,0.6,15.0,0.34537647952111683,inf,0.27556243714220907,0.04388339192031139,True,ep006_step012
6,13,0.65,12.0,0.29353294754611736,inf,0.22556243714220903,0.024291613985405767,True,ep006_step013
6,14,0.7000000000000001,26.0,0.5354694300961149,inf,0.17556243714220898,0.012648760536489483,True,ep006_step014
6,15,0.7500000000000001,23.0,0.48362589812111545,inf,0.12556243714220894,0.01276489296844857,True,ep006_step015
6,16,0.8000000000000002,19.0,0.41450118882111614,inf,0.0755624371422089,0.03106765586264008,True,ep006_step016
6,17,0.8500000000000002,19.0,0.41450118882111614,inf,0.02556243714220885,0.009269194955018508,True,ep006_step017
6,18,0.9000000000000002,19.0,0.41450118882111614,inf,-0.024437562857791195,0.09020456684769655,False,ep006_step018
6,19,0.9500000000000003,19.0,0.41450118882111614,inf,-0.07443756285779124,0.0058682579777727065,True,ep006_step019
6,20,1.0000000000000002,19.0,0.41450118882111614,inf,-0.12443756285779117,0.04288048510683776,True,ep006_step020
6,21,1.0500000000000003,19.0,0.41450118882111614,inf,-0.17443756285779122,0.1755417454883027,False,ep006_step021
6,22,1.1000000000000003,19.0,0.41450118882111614,inf,-0.22443756285779126,0.020420732251316815,True,ep006_step022
6,23,1.1500000000000004,114.0,2.0562130346960994,inf,-0.2744375628577913,0.07110012699318892,False,ep006_step023
7,0,0.0,49.0,0.9329365085711109,inf,0.9104403317596816,0.026449630987138373,True,ep007_step000
7,1,0.05,46.0,0.8810929765961114,inf,0.8604403317596816,0.03565457523378652,True,ep007_step001
7,2,0.1,44.0,0.8465306219461118,inf,0.8104403317596817,0.0719160625421669,False,ep007_step002
7,3,0.15000000000000002,41.0,0.7946870899711123,inf,0.7604403317596816,0.10587550363351468,False,ep007_step003
7,4,0.2,36.0,0.7082812033461132,inf,0.7104403317596817,2.548783407179806e-05,True,ep007_step004
7,5,0.25,36.0,0.7082812033461132,inf,0.6604403317596816,0.02149112344660268,True,ep007_step005
7,6,0.3,32.0,0.6391564940461139,inf,0.6104403317596816,0.013032455950212988,True,ep007_step006
7,7,0.35,31.0,0.6218753167211141,inf,0.5604403317596817,0.0553396193163463,False,ep007_step007
7,8,0.39999999999999997,28.0,0.5700317847461146,inf,0.5104403317596817,0.02823759030246022,True,ep007_step008
7,9,0.44999999999999996,24.0,0.5009070754461152,inf,0.4604403317596817,0.02882403788674213,True,ep007_step009
7,10,0.49999999999999994,21.0,0.44906354347111577,inf,0.4104403317596817,0.05446366359717067,False,ep007_step010
7,11,0.5499999999999999,19.0,0.41450118882111614,inf,0.3604403317596817,0.005960606743766966,True,ep007_step011
7,12,0.6,16.0,0.36265765684611667,inf,0.31044033175968166,0.032027365355946136,True,ep007_step012
7,13,0.65,14.0,0.328095302196117,inf,0.2604403317596816,0.009875159165539287,True,ep007_step013
7,14,0.7000000000000001,11.0,0.2762517702211175,inf,0.21044033175968158,0.005390865429166039,True,ep007_step014
7,15,0.7500000000000001,24.0,0.5009070754461152,inf,0.16044033175968153,0.032476822508340095,True,ep007_step015
7,16,0.8000000000000002,20.0,0.431782366146116,inf,0.11044033175968149,0.041720292273548516,True,ep007_step016
7,17,0.8500000000000002,19.0,0.41450118882111614,inf,0.06044033175968144,0.09622388996357865,False,ep007_step017
7,18,0.9000000000000002,19.0,0.41450118882111614,inf,0.010440331759681398,0.00010310170885065172,True,ep007_step018
7,19,0.9500000000000003,19.0,0.41450118882111614,inf,-0.039559668240318646,0.0635286765008471,False,ep007_step019
7,20,1.0000000000000002,19.0,0.41450118882111614,inf,-0.08955966824031858,0.19083095943566136,False,ep007_step020
7,21,1.0500000000000003,19.0,0.41450118882111614,inf,-0.13955966824031862,0.10320920962813819,False,ep007_step021
7,22,1.1000000000000003,19.0,0.41450118882111614,inf,-0.18955966824031867,0.02208511001030742,True,ep007_step022
7,23,1.1500000000000004,19.0,0.41450118882111614,inf,-0.2395596682403187,0.012509820617765396,True,ep007_step023
8,0,0.0,40.0,0.7774059126461125,inf,0.7846534812274624,0.030654672945606375,True,ep008_step000
8,1,0.05,40.0,0.7774059126461125,inf,0.7346534812274623,0.013390666174563217,True,ep008_step001
8,2,0.1,37.0,0.725562380671113,inf,0.6846534812274624,0.04838551949643956,True,ep008_step002
8,3,0.15000000000000002,32.0,0.6391564940461139,inf,0.6346534812274623,0.06083725049738435,False,ep008_step003
8,4,0.2,32.0,0.6391564940461139,inf,0.5846534812274624,0.02855415084867555,True,ep008_step004
8,5,0.25,28.0,0.5700317847461146,inf,0.5346534812274624,0.06784412221088157,False,ep008_step005
8,6,0.3,27.0,0.5527506074211147,inf,0.4846534812274624,0.06840829893865462,False,ep008_step006
8,7,0.35,23.0,0.48362589812111545,inf,0.4346534812274624,0.06192314620745869,False,ep008_step007
8,8,0.39999999999999997,20.0,0.431782366146116,inf,0.3846534812274624,0.0490628860049859,True,ep008_step008
8,9,0.44999999999999996,18.0,0.3972200114961163,inf,0.3346534812274624,0.01859588362869967,True,ep008_step009
8,10,0.49999999999999994,15.0,0.34537647952111683,inf,0.2846534812274624,0.008361152469794806,True,ep008_step010
8,11,0.5499999999999999,13.0,0.3108141248711172,inf,0.23465348122746243,0.009957859031535976,True,ep008_step011
8,12,0.6,26.0,0.5354694300961149,inf,0.1846534812274624,0.04413371785188815,True,ep008_step012
8,13,0.65,23.0,0.48362589812111545,inf,0.13465348122746235,0.035448182098205605,True,ep008_step013
8,14,0.7000000000000001,19.0,0.41450118882111614,inf,0.0846534812274623,0.020072273545820682,True,ep008_step014
8,15,0.7500000000000001,20.0,0.431782366146116,inf,0.03465348122746226,0.04232372811848973,True,ep008_step015
8,16,0.8000000000000002,19.0,0.41450118882111614,inf,-0.015346518772537787,0.07273354280433275,False,ep008_step016
8,17,0.8500000000000002,20.0,0.431782366146116,inf,-0.06534651877253783,0.02236055388442135,True,ep008_step017
8,18,0.9000000000000002,19.0,0.41450118882111614,inf,-0.11534651877253788,0.07926372184771666,False,ep008_step018
8,19,0.9500000000000003,20.0,0.431782366146116,inf,-0.16534651877253792,0.031294223703506555,True,ep008_step019
8,20,1.0000000000000002,19.0,0.41450118882111614,inf,-0.21534651877253785,0.007025370160786484,True,ep008_step020
8,21,1.0500000000000003,19.0,0.41450118882111614,inf,-0.2653465187725379,0.008177454186462941,True,ep008_step021
8,22,1.1000000000000003,19.0,0.41450118882111614,inf,-0.31534651877253794,0.12540007117826266,False,ep008_step022
8,23,1.1500000000000004,19.0,0.41450118882111614,inf,-0.365346518772538,0.038641127122274174,True,ep008_step023
9,0,0.0,45.0,0.8638117992711116,inf,0.8281755415877263,0.04942655598938181,True,ep009_step000
9,1,0.05,42.0,0.8119682672961122,inf,0.7781755415877263,0.009179744116727801,True,ep009_step001
9,2,0.1,37.0,0.725562380671113,inf,0.7281755415877263,0.011324278964806336,True,ep009_step002
9,3,0.15000000000000002,37.0,0.725562380671113,inf,0.6781755415877263,0.003644256084594114,True,ep009_step003
9,4,0.2,34.0,0.6737188486961135,inf,0.6281755415877264,0.0123903188588058,True,ep009_step004
9,5,0.25,29.0,0.5873129620711144,inf,0.5781755415877263,0.011388413074975597,True,ep009_step005
9,6,0.3,29.0,0.5873129620711144,inf,0.5281755415877263,0.10897931483914373,False,ep009_step006
9,7,0.35,25.0,0.5181882527711151,inf,0.47817554158772635,0.031081682215295746,True,ep009_step007
9,8,0.39999999999999997,24.0,0.5009070754461152,inf,0.42817554158772636,0.05705754697012499,False,ep009_step008
9,9,0.44999999999999996,20.0,0.431782366146116,inf,0.37817554158772637,0.021138717343611026,True,ep009_step009
9,10,0.49999999999999994,17.0,0.37993883417111646,inf,0.3281755415877264,0.0017834457383353855,True,ep009_step010
9,11,0.5499999999999999,15.0,0.34537647952111683,inf,0.2781755415877264,0.017098105174964493,True,ep009_step011
9,12,0.6,12.0,0.29353294754611736,inf,0.22817554158772635,0.031964638659946025,True,ep009_step012
9,13,0.65,24.0,0.5009070754461152,inf,0.1781755415877263,0.03207181524030035,True,ep009_step013
9,14,0.7000000000000001,21.0,0.44906354347111577,inf,0.12817554158772626,0.03381834631890563,True,ep009_step014
9,15,0.7500000000000001,19.0,0.41450118882111614,inf,0.07817554158772622,0.019136256562806975,True,ep009_step015
9,16,0.8000000000000002,20.0,0.431782366146116,inf,0.02817554158772617,0.03858633236595972,True,ep009_step016
9,17,0.8500000000000002,19.0,0.41450118882111614,inf,-0.021824458412273873,0.007321898299757704,True,ep009_step017
9,18,0.9000000000000002,19.0,0.41450118882111614,inf,-0.07182445841227392,0.08572411769850055,False,ep009_step018
9,19,0.9500000000000003,19.0,0.41450118882111614,inf,-0.12182445841227396,0.11822866979202504,False,ep009_step019
9,20,1.0000000000000002,19.0,0.41450118882111614,inf,-0.1718244584122739,0.08657664897089289,False,ep009_step020
9,21,1.0500000000000003,19.0,0.41450118882111614,inf,-0.22182445841227394,0.040723896003370376,True,ep009_step021
9,22,1.1000000000000003,19.0,0.41450118882111614,inf,-0.271824458412274,0.061452597818408033,False,ep009_step022
9,23,1.1500000000000004,222.0,3.922580185796081,inf,-0.32182445841227403,0.057125562950556916,False,ep009_step023
10,0,0.0,51.0,0.9674988632211106,inf,0.9415722409624137,0.010946383716912885,True,ep010_step000
10,1,0.05,48.0,0.9156553312461111,inf,0.8915722409624136,0.13903481077766602,False,ep010_step001
10,2,0.1,45.0,0.8638117992711116,inf,0.8415722409624137,0.036279542653749886,True,ep010_step002
10,3,0.15000000000000002,43.0,0.8292494446211119,inf,0.7915722409624136,0.11576239559972988,False,ep010_step003
10,4,0.2,40.0,0.7774059126461125,inf,0.7415722409624137,0.023944020694035367,True,ep010_step004
10,5,0.25,35.0,0.6910000260211133,inf,0.6915722409624137,0.11416413687240792,False,ep010_step005
10,6,0.3,35.0,0.6910000260211133,inf,0.6415722409624136,0.03248913127634329,True,ep010_step006
10,7,0.35,31.0,0.6218753167211141,inf,0.5915722409624137,0.09282637222659934,False,ep010_step007
10,8,0.39999999999999997,30.0,0.6045941393961142,inf,0.5415722409624137,0.003904752953754087,True,ep010_step008
10,9,0.44999999999999996,26.0,0.5354694300961149,inf,0.4915722409624137,0.008381809902076941,True,ep010_step009
10,10,0.49999999999999994,23.0,0.48362589812111545,inf,0.4415722409624137,0.045490661818818265,True,ep010_step010
10,11,0.5499999999999999,20.0,0.431782366146116,inf,0.3915722409624137,0.0321023365954828,True,ep010_step011
10,12,0.6,18.0,0.3972200114961163,inf,0.3415722409624137,0.0051721442251799156,True,ep010_step012
10,13,0.65,15.0,0.34537647952111683,inf,0.29157224096241363,0.020110091681451465,True,ep010_step013
10,14,0.7000000000000001,13.0,0.3108141248711172,inf,0.2415722409624136,0.008802124817377674,True,ep010_step014
